chemsys
C-Fe-Lu-Na
Al-Na-Ni-Sm
C-Na-Ni-Sc
Na-Rh-Sr
Al-Na-Ni-Tm
C-Na-Rh-U
Al-Cu-Na-Pr
C-Cr-Er-Na
C-Cr-Gd-Na
Al-Ce-Na-Ru
Al-Cu-Na-Yb
Al-Na-Nd-Ni
Al-Hf-Na-Ni
Al-Ir-Na-U
Al-Cu-Na-Y
Al-Na-Ni-Pr
Al-Cu-Ir-Na
Al-Na-Rh-Th
Al-Cu-Hf-Na
Al-Mn-Na-Rh
Al-Gd-Na-Ni
Na-Ru-V-Zr
Al-C-Na-Y
C-Eu-Na
Al-C-Er-Na
Na-Ne
Be-Na-Re
Al-Ce-Na-Ni
Al-Ir-Li-Na
Al-Na-Nb-Ru
Al-Na-Ni-Tb
C-Na-Ru-Sc
Al-Cu-Na-Rh
Ca-Gd-Na-Rh
Ce-Na-Th
Gd-Na-Ni-Ru
Gd-Ir-Na-Ru
Al-Ho-Na-Ru
Co-Ho-Na-Ru
Gd-Ir-Na-Y
Er-Gd-Na-Ru
Cu-Ho-Lu-Na
Ir-La-Na-Pm
Co-Cu-Lu-Na
Al-Cu-Lu-Na
Gd-Li-Na-Rh
Mo-Na-Nb-Os
Na-Nb-Re-Ru
Na-Nb-Os-Tc
Al-Fe-Na-Pa
Na-Re-Ta-W
Ir-Na-Pm-Tb
Al-Na-Ti-W
Mo-Na-Os-Ti
Na-Ni-Tc-Zr
Mn-Na-Rh-Zr
C-Dy-Na-Re
C-Er-Fe-Na
Co-Hf-Na-W
Cu-Na-Pu
Al-Cu-Na-Zr
Be-Ho-Na
C-Na-Ni-W
Al-Na-Th-V
Al-Dy-Na-Ru
Al-Ca-Cr-Na
C-Mn-Na-Tb
Al-Mo-Na-Sm
Al-Er-Mo-Na
Al-Na-Ti-Yb
Al-Cr-Na-Sm
C-Gd-Mo-Na
Al-Na-W-Yb
C-Na-Ni-Tm
C-Ce-Na-Ru
Al-Na-Ru-Y
Al-Na-Nb-Yb
Al-Mn-Na-Yb
C-Na-Ni-U
Al-Na-Ta-Tm
Al-Na-Nb-Tm
Al-Na-Ti-Tm
Al-Na-Rh-Tb
Al-Ir-Na-Tb
Al-Na-Tb-V
Al-Na-Os-Pr
Al-Fe-Na-Nd
Al-Fe-La-Na
Al-Lu-Na-Ti
Al-Ir-La-Na
Al-La-Na-Rh
Al-Fe-Ho-Na
Al-Gd-Na-Rh
Al-Er-Fe-Na
Al-Er-Na-Rh
Al-Dy-Na-Rh
Al-Dy-Na-Nb
Al-Er-Na-Ti
Al-Er-Na-Nb
C-Na-Ta-Zr
C-Na-Nb-Zr
Co-Na-V-Zr
Fe-Na-V-Zr
Co-Fe-Na-Zr
Al-Mn-Na-Zr
Co-Fe-Na-Y
Al-Fe-Na-Tm
Al-Fe-Na-U
Cu-Na-Ni-Ti
Al-C-Na-Nb-Ti
Al-Na-Rh-Ti
Al-Na-Ni-Th
Al-Fe-Na-Th
Cu-Na-Ni-Tb
Al-Cu-Na-Tb
Al-Fe-Na-Tb
Al-Cu-Na-Sm
Al-Fe-Na-Sm
C-Mo-Na-W
Al-Fe-Lu-Na
Al-La-Na-Nd
Ce-La-Na-Ru
Al-La-Na-Ni
Al-Eu-La-Na
Ce-La-Na-Ni
Hf-Na-W-Zr
Al-Hf-Mo-Na
Al-Fe-Hf-Na
Al-Cu-Gd-Na
Cu-Er-Na-Ni
Al-Dy-Na-Ni
Al-Er-Na-Ni
Ce-Co-Na-Y
Al-Ca-La-Na
Al-Be-Fe-Na
Al-Cr-Na-Ni
Al-Co-Na-Zr
Al-Na-Ni-Sc
Al-Na-Ni-Yb
Al-Fe-Na-Yb
C-Mo-Na-Sm
C-Co-Er-Na
C-Co-Na-Tm
Be-Mo-Na
Al-Ca-Co-Na
Al-Co-Na-Yb
Al-Ce-Cu-Na
C-Ce-Co-Na
C-Co-Na-Tb
Al-C-Fe-Na
Cu-Na-Sr
C-Na-Ru-Th
Al-C-Ho-Na
C-Fe-Na-Sc
Al-Ce-Na-Rh
Al-Ca-Na-Ni
C-Co-Dy-Na
C-Mo-Na-U
Al-Na-Ni-Y
Al-Co-Na-V
Al-C-Co-Na-Ta
C-Ce-Na-W
Al-C-Na-U
Al-Eu-Fe-Na
Ca-Ir-Na
Al-Na-Ni-Zr
Al-Fe-Na-V
C-Mo-Na-Nd
Kr-Na
Al-C-Hf-Na
C-Na-U-W
C-Na-U-V
Al-Ir-Na-Sc
Co-Na-Re-Ti
Al-Li-Na-Pm
Li-Na-Rh-Ta
Al-Fe-Na-Rh
Li-Lu-Na-Os
Hf-Ir-Na-Re
Al-Na-Pr-Ru
Al-Mn-Na-Pa
Al-Fe-Na-W
Al-Li-Na-Rh
Na-Rh-Ru-Sc
Er-Li-Na-Os
Be-Na-Ru-W
Er-Li-Na-Ru
Hf-Li-Na-Os
Al-Na-Os-V
Na-Sc-Tc-W
Ca-Li-Na-Rh
Gd-Ir-Li-Na
Na-Os-Pa-Tm
Li-Na-Os-Pm
Ac-Ir-Na-Ni
Li-Na-Os-Sc
Co-Na-Tc-Ti
Cu-Na-Os-Pm
Na-Ni-Pm-Ru
Ir-Na-Pm-Rh
Na-Pm-Rh-Ru
Ho-Ir-Na-Rh
Co-Na-Pa
Na-Os-Ta-V
Hf-Ir-Mo-Na
C-Na-Nd-Re
Mo-Na-Os-Ta
Be-Mn-Na-Rh
Co-Cr-Mn-Na
Al-Mn-Na-Ru
Mn-Na-Ru-V
Al-Cr-Mn-Na
Hf-Na-Os-Sc
Hf-Na-Ru-Sc
Hf-Na-Ta-Tc
Fe-Na-Re
Na-Rh-Th-Yb
Na-Ru-Ta-Tm
Na-Os-Tm-Zr
Al-Na-Os-Tm
Na-Ni-Os-Tm
Mn-Na-Os-Tm
Mn-Na-Ru-Ti
Na-Ru-Tc-V
Ir-Mn-Na-Ti
Cu-Na-Ru-Y
Lu-Na-Rh-Ru
Na-Nb-Tc-Ti
Na-Re-Ti-W
Hf-Na-Rh-Yb
Na-Tc-Ti-W
Cu-Ir-Na-Yb
Li-Na-Rh-Zr
Li-Na-Os-Zr
Na-Tc-Ti-V
Na-Np-Ru-Tm
Ir-Na-Rh-Tm
Cu-Er-Na-Os
Ho-Na-Nb-Ru
Lu-Na-Ru-Ta
Al-Na-Ru-Ti
Li-Na-Rh-Tm
Ho-Li-Na-Os
Be-Co-Ir-Na
Hf-Na-Ru-Tc
Cu-Na-Rh-Ta
Cr-Na-Os-Ta
Al-Na-Ni-Ru
Al-Li-Na-Ni
Be-Cr-Na-Ru
Na-Sc-Tc-U
Be-Na-Ru-V
C-Na-Re-Tb
Al-Co-Na-Pr
Mo-Na-Ta-Tc
Ir-Li-Na-Nb
Al-C-Na-Tm
Fe-Mo-Na-Ta
Ac-Na-Rh-Yb
Al-Co-Fe-Na-Ti
C-Fe-Na-Tb
C-Na-Ni-Sm
C-Co-Na-Pu
Al-C-Ce-Na
C-Fe-Gd-Na
C-Li-Na
Al-Cu-Eu-Na
C-Na-Ni-Yb
C-Co-La-Na
C-Co-Na-Sm
Al-Mn-Na-V
Na-Tb-Tc
Al-C-Gd-Na
Be-Na-Sc
C-Er-Na-Ni
C-Na-Tm-W
Ca-Na-Rh-Tb
Dy-Er-Na-Ru
Dy-Na-Np-Ru
Cu-Dy-Er-Na
Er-Na-Ru-Sc
Er-Na-Os-Pa
Gd-Na-Rh-Ru
Dy-Gd-Ir-Na
Cu-Hf-Na-Tc
Gd-Na-Ru-Th
C-Ho-Na-Re
Ho-Na-Ru-Tm
Li-Na-Rh-Th
Be-Ir-Mn-Na
Mo-Na-Nb-Ru
Na-Nb-Ru-Tc
Gd-Ir-Na-Nd
Co-Na-Ni-Pm
Ho-Na-Pm-Ru
Ir-Na-Pm-Sm
Ir-Mo-Na-Ta
Cr-Na-Re-Ta
Na-Ru-Ta-W
Na-Nb-Re-Ta
Na-Rh-Ru-Tb
Cr-Na-Tc-Ti
Gd-Ir-Na-Tb
Cu-Na-Pm-Yb
Al-Na-Ru-Tm
Er-Na-Y
C-Na-Pu-W
C-Er-Na-W
C-Mo-Na-Y
C-Dy-Fe-Na
Al-Er-Gd-Na
Al-Lu-Na-Os
Be-Er-Na
Al-Ir-Na-Ti
Mo-Na-Ni-Zr
Be-Na-Pr
Be-Na-Y
Al-Cu-Er-Na
Al-Co-Hf-Na
Al-Na-Rh-Sc
Al-Cu-Dy-Na
Al-Na-Os-Sc
Al-Cr-Na-Yb
Al-Na-Sm-W
Al-Ce-Na-V
Al-Cr-Na-U
Al-Cr-Ho-Na
Al-Er-Na-W
Al-Mo-Na-Tb
Al-Cr-Er-Na
Al-Ho-Na-W
C-Dy-Na-Ru
C-Ho-Na-Ru
Be-Co-Na-Zr
C-Na-Re-Yb
C-Mn-Na-U
Al-Ir-Na-Tm
Al-Na-Nb-U
Al-Na-Tb-Ti
C-Na-Sr
Al-Ir-Na-Sm
Al-Na-Rh-Sm
Al-Na-Ru-Sm
Al-Na-Os-Sm
Al-Co-Na-Sc
Al-Na-Sm-Ta
Al-Na-Pr-Rh
Al-Ir-Na-Nd
C-Mn-Na-Nd
Al-Lu-Na-Rh
Al-La-Na-Ru
Al-Ho-Na-Os
Al-Ho-Mo-Na
Al-Ho-Na-Nb
Al-Hf-Ir-Na
C-Er-Na-Re
C-Dy-Na-Os
Al-Cu-Na-Ru
Mo-Na-V-Zr
C-Na-U-Zr
C-Na-Nb-U
