material_id,pretty_formula
mp-779455,Li7Ti5O12
mp-867115,LiCd2Rh
mp-867162,LiTm2Rh
mp-977563,LiNbIr2
mp-1097024,Li(CoS2)2
mp-11304,Li2CdPb
mp-1178064,Li2(CoO2)3
mp-1207173,LiVSb
mp-1211496,Li(TmGe)4
mp-1247506,Li(ReN2)3
mp-21297,LiSn4Ru
mp-685293,Li7Mn11O24
mp-753273,LiCuF4
mp-756565,Li2Ti7O15
mp-760582,Li2AgF3
mp-762326,Li2CuF5
mp-770469,Li5TaO5
mp-774528,Li11Ti24O48
mp-776727,Li2Fe3F8
mp-865866,LiZrPt2
mp-867926,LiInPd2
mp-1020020,Li8NO3
mp-1080501,Li2ZnSi
mp-1096552,Li2ZnIn
mp-1100509,Li9Mn7O16
mp-1100526,Li9Mn7O16
mp-1175463,Li9Co7O16
mp-1176521,LiVO3
mp-1176738,LiMn7O14
mp-1185362,LiGd2In
mp-1207195,Li2TiBi
mp-1247356,LiIrN2
mp-1247375,Li3IrN2
mp-15686,Li2CuAs
mp-15949,Li(NiGe)6
mp-753387,Li2Cu3F8
mp-754532,Li2Mn3O6
mp-760378,LiTi2O4
mp-767765,Li34Sb8S7
mp-774697,Li8NbO6
mp-776604,LiFeF3
mp-777888,LiFeF3
mp-862297,LiAlRh2
mp-867269,LiHo2Os
mp-1095845,LiTi2Os
mp-1095903,LiAg2Au
mp-1173890,Li2CoO3
mp-1174041,Li3Mn2O5
mp-1175466,Li9Co7O16
mp-15753,Ba3(LiAs)4
mp-29929,NaLi5N2
mp-5077,NaLi2Sb
mp-555320,Li4CO4
mp-753134,Li6Mn5O10
mp-759977,LiVF4
mp-760015,Li6Cu5F14
mp-768229,Li2BiS3
mp-772938,Li2Ta4O11
mp-861955,LiPm2Ge
mp-862926,LiPmAu2
mp-862672,LiY2Rh
mp-9615,LiTiS2
mp-1093937,LiGePt2
mp-1096079,Li2TlRh
mp-1100510,Li9Mn7O16
mp-1100541,Li9Mn7O16
mp-1173952,Li3Mn2O5
mp-1175334,Li7Mn5O12
mp-1183284,BaLiO3
mp-1194700,Li4SnSe4
mp-1211433,Li6Yb17Hg9
mp-1246045,LiPbN
mp-28548,Li8GeO6
mp-37879,LiYSe2
mp-531021,Li11Mn13O32
mp-555439,CsLi3F4
mp-754542,LiVS2
mp-754922,LiV2O4
mp-768079,Li7(NiO2)11
mp-768194,Li3SbS3
mp-772215,LiNb8O10
mp-7777,Li2PrP2
mp-779165,Li2MnF5
mp-8754,NaLiTe
mp-1100492,Li9Mn7O16
mp-1174297,Li4Mn3O7
mp-1185236,LiTmO3
mp-1200910,Li7H5N4
mp-1210872,LiIrO2
mp-1246424,LiCrN
mp-29431,LiDy2Br5
mp-551740,Li4CO4
mp-752901,Li3V2F8
mp-754362,Li3V2F9
mp-755602,Li2CrO3
mp-756255,Li8VO6
mp-756519,Li(ReO3)4
mp-756527,LiFeO2
mp-759664,Li2MnF4
mp-760294,LiVF5
mp-767605,Li2VF5
mp-774430,Li2MnF4
mp-865868,LiZrRh2
mp-867613,LiTi4O8
mp-1097331,Li2CaGa
mp-1100504,Li9Mn7O16
mp-11512,LiAl2Ir
mp-1176715,LiFeS2
mp-1177617,Li3Mn4O8
mp-27796,Li4H5Rh
mp-30817,LiAl2Pd
mp-752548,LiV2O4
mp-759023,LiMnF3
mp-760353,LiCu2F7
mp-774411,Li2VO2
mp-776524,LiFeF3
mp-777019,Li8SbS6
mp-867108,LiDyTl2
mp-8864,Li(Co3P2)2
mp-1174005,Li3Co2O5
mp-1185346,LiCeZn2
mp-1188477,LiH2N
mp-30350,Li2AgSn
mp-581678,LiEu2Si3
mp-644223,LiBH4
mp-759851,LiV2F7
mp-760028,Li3MnF6
mp-760339,Li2VF4
mp-772666,Li2Cr2O7
mp-1079867,Li2PrGe
mp-1093815,Li2ScIn
mp-1096684,Li2CdAg
mp-1213623,Li3NiO6
mp-1222604,Li2TlCd
mp-676694,LiNbO3
mp-677108,Li7(Mo3S4)4
mp-755297,Li2CoO2
mp-755487,Li2BiO3
mp-756931,Li5Ni7O12
mp-759173,LiV3O8
mp-759476,Li4MnF7
mp-760833,LiFeO3
mp-768476,Li3VS4
mp-770390,Li2Cr4O13
mp-862841,LiPm2Os
mp-1029522,Li7SbN4
mp-1095873,LiZrHg2
mp-1100483,Li9Mn7O16
mp-1175318,Li7Mn5O12
mp-1185305,LiGePt2
mp-1239060,LiMnO
mp-1245798,LiFeN
mp-1246665,LiCr2N3
mp-15796,LiHoSe2
mp-27487,Li2ThN2
mp-5419,LiGa2Ir
mp-569025,Ba19Na29Li13
mp-755191,LiMnF4
mp-765481,Li2AgF5
mp-770743,Li2Hf2O5
mp-862661,LiEr2Ru
mp-862684,LiHf2Os
mp-865738,LiPrHg2
mp-867660,Li3CoO3
mp-1093675,LiSiAu2
mp-1096155,LiAgPb2
mp-1100555,Li9Mn7O16
mp-1185186,Li2YbTl
mp-1211055,LiPt3O4
mp-1222393,LiVO2
mp-1222292,LiErSe2
mp-15797,LiErSe2
mp-18793,LiCrO2
mp-28030,Li8Nb2O9
mp-37906,LiMgN
mp-686041,Li7Nb8O24
mp-752586,LiMnF4
mp-755933,Li2Fe3S4
mp-759389,Li2MnF4
mp-760594,LiTi2O4
mp-770818,Li3Cu5O4
mp-771788,Li4V3O8
mp-867210,LiCa2Hg
mp-973874,LiLa2Al
mp-1020029,Li8PO3
mp-1174492,Li5Mn3O8
mp-1214979,Ba3LiIn11
mp-15788,LiYS2
mp-557189,LiPO3
mp-674982,Li19Mn5N9
mp-675045,Li7VP4
mp-676210,LiTiCl3
mp-754393,Li5Mn7O12
mp-759527,LiMn2F7
mp-766600,Li4TiS4
mp-768347,Li8NbS6
mp-772983,Li8Fe2O9
mp-774403,LiFe2F9
mp-8132,Li(TiSe2)3
mp-865867,Li2YTl
mp-1095542,RbLi2O3
mp-1111070,Li3RhF6
mp-1185435,LiYbAu2
mp-1191877,LiGdSn
mp-1211053,LiSO4
mp-1222616,Li2TlHg
mp-1245540,LiReN2
mp-504691,LiMnP
mp-676780,LiMn9Se10
mp-753289,LiVF5
mp-766540,Li4TiS4
mp-770556,Li3MnO3
mp-770731,LiZr2O4
mp-773132,Li8Mn2O9
mp-776129,Li3FeF5
mp-776734,LiFeF5
mp-776781,Li5FeS4
mp-862660,LiEr2Rh
mp-1093611,Li2CdRh
mp-1096577,Li2AgGe
mp-1174158,Li3Co2O5
mp-1176549,LiV3O6
mp-1222301,LiTiO2
mp-1245526,LiRuN2
mp-36086,Li3NbO4
mp-557964,Li9S3N
mp-675964,Li5GeAs3
mp-755959,NaLiO
mp-760140,Li2VF6
mp-7800,LiSmO2
mp-862619,LiErIn2
mp-862765,LiGd2Ir
mp-8756,KLiSe
mp-1174048,Li5Co3O8
mp-1174287,Li4Mn3O7
mp-1174540,Li5Mn3O8
mp-1206429,Li2UN2
mp-1211318,Li3GeO4
mp-1222492,Li3ErBr6
mp-1222646,Li2MgHg
mp-24199,LiHF2
mp-28254,LiRuO2
mp-5368,Li2GeF6
mp-631330,LiTaW2
mp-752619,LiVF3
mp-758753,LiMn6O12
mp-769454,Li9(NiO2)10
mp-1018781,Li3SmSb2
mp-1095973,LiLaAu2
mp-1147636,Li2CuO2
mp-1175351,Li7Mn5O12
mp-1178024,Li2Cr2O7
mp-1222529,Li4GeS4
mp-1222651,Li2MgGe
mp-15885,Li2US3
mp-23384,LiIO3
mp-34650,LiMn3O4
mp-561430,LiLuF4
mp-568523,LiBH2
mp-685320,Li20B54O
mp-752460,LiAgF4
mp-752764,LiVF3
mp-755266,Li4Ti3O8
mp-759191,Li3(CoO2)4
mp-767268,LiV9O22
mp-9172,Li4TiO4
mp-1018762,Li3CeBi2
mp-1018782,Li3YBi2
mp-10620,LiPrO2
mp-1095728,LiPPd2
mp-1096087,LiYIn2
mp-1176780,LiCoS2
mp-1185254,LiYb2In
mp-1247389,LiPbN
mp-12558,LiMgAs
mp-20063,Li3Ce5Ge4
mp-27811,Li2Te2O5
mp-28699,Li4V3O8
mp-752721,LiCu2F5
