material_id,pretty_formula,FullWindow
mp-582134,Y3Ni2,True
mp-1364,YNi,True
mp-2152,YNi5,True
mp-574339,Y2Ni7,True
mp-569196,YNi3,True
mp-1200338,Y15Ni32,True
mp-1218998,SmYNi2,True
mp-980752,Sm3Co,True
mp-7317,Sm5Co2,True
mp-1219047,SmYCo17,True
mp-1219005,SmYCo4,True
mp-540547,Sm2Co7,True
mp-7281,Dy3Ni2,True
mp-2738,DyNi,True
mp-1179,DyNi5,True
mp-865205,Dy2Ni7,True
mp-421,DyNi2,True
mp-1219090,SmDyNi2,True
mp-567314,ErNi,True
mp-1939,ErNi2,True
mp-1219097,SmErNi2,True
mp-853,ErNi5,True
mp-1051,ErNi3,True
mp-1200559,Er2Ni7,True
mp-601842,Fe9Co7,True
mp-601848,Fe11Co5,True
mp-2090,FeCo,True
mp-601820,Fe3Co,True
mp-1219231,Sm2Fe4Co13,True
mp-1219785,PrSmCo17,True
mp-1220426,NbNi6Mo,True
mp-7250,Nb6Co7,True
mp-1220522,NbVCo,True
mp-977426,NbCo3,True
mp-1220599,NbVNi,True
mp-1192350,NbFe2,True
mp-1221111,NbFe,True
mp-1223910,HoCoNi,True
mp-2754,Hf2Fe,True
mp-1184648,HfZrFe2,True
mp-1224188,HfZrFe4,True
mp-1191401,HfFe2,True
mp-1224435,Hf2V3Ru,True
mp-1224446,Hf3TaFe8,True
mp-30970,Er12Co7,True
mp-1225806,Gd4Co3,True
mp-1224689,GdErCo4,True
mp-537,ErCo2,True
mp-411,ErCo3,True
mp-1077071,GdCo5,True
mp-1225043,DyYFe4,True
mp-1570,YFe2,True
mp-11385,YFe5,True
mp-568006,DyFe5,True
mp-1226639,CeDyFe4,True
mp-567332,Ce,True
mp-11317,CeFe5,True
mp-12615,TbBe13,True
mp-1263,URu3,True
mp-14015,HoMn12,True
mp-1562,ThBe13,True
mp-1567,ThNi5,True
mp-867004,Th2Ni7,True
mp-30809,Th7Ni3,True
mp-623836,ThNi,True
mp-220,ThNi2,True
mp-2039,ScMn2,True
mp-21050,UFe2,True
mp-22311,EuNi5,True
mp-22482,ErMn12,True
mp-22508,YMn12,True
mp-2463,LuFe2,True
mp-567950,U11Ni16,True
mp-2838,UNi5,True
mp-640095,La3Co,True
mp-30559,LaCo13,True
mp-16932,Th2Co17,True
mp-30564,ThCo,True
mp-30565,Th7Co3,True
mp-30811,Ni4W,True
mp-31189,DyBe13,True
mp-457,CeBe13,True
mp-510184,GdOs2,True
mp-567695,UMn2,True
mp-11275,Be2Re,True
mp-569364,Be22Re,True
mp-569480,URe2,True
mp-1188656,Nd3Os,True
mp-569630,NdOs2,True
mp-636403,PuNi3,True
mp-571261,Pu,True
mp-21315,PuNi5,True
mp-861641,Ti2CoRe,True
mp-11270,MnBe2,True
mp-2749,TiBe2,True
mp-1201649,Ti2Be17,True
mp-1104067,TiBe12,True
mp-1104792,MnBe12,True
mp-861958,Ti2MnBe,True
mp-850,ScNi2,True
mp-567612,ScOs2,True
mp-867501,Sc2Ni,True
mp-12305,Sc11Os4,True
mp-11521,ScNi,True
mp-862361,Sc2NiOs,True
mp-1197416,Sc2Ni7,True
mp-568623,Sc44Os7,True
mp-862367,Sc2NiRu,True
mp-862612,ScPaTc2,True
mp-867262,ScTc3,True
mp-862615,Er2NiRu,True
mp-862622,BeRu2W,True
mp-862655,Ru3W,True
mp-11282,Be2W,True
mp-30443,Be17Ru3,True
mp-865562,Be3Ru,True
mp-1103315,Be2Ru,True
mp-568827,Be12W,True
mp-862690,Ac,True
mp-862723,ScTc2Mo,True
mp-862725,ScTc2W,True
mp-862777,TmPaRu2,True
mp-862852,PaNi3,True
mp-865733,CoTc3,True
mp-862911,Ti2CoTc,True
mp-863679,ErTaRu2,True
mp-865537,TiMnCo2,True
mp-1185970,Mn3Co,True
mp-863690,Ti2MnCo,True
mp-864650,Ta2OsW,True
mp-864651,Ta2NbRu,True
mp-864764,Ta2FeOs,True
mp-864770,Ta2MoOs,True
mp-864896,Zr2CoTc,True
mp-864917,Dy2NiRu,True
mp-316,MnV,True
mp-1187696,VCr3,True
mp-864953,MnV2Cr,True
mp-1216394,VCr,True
mp-1187695,V3Cr,True
mp-864984,MnV3,True
mp-864955,Mn2CrCo,True
mp-976128,Hf5Sc,True
mp-865165,HfScCo2,True
mp-865172,YbTaRu2,True
mp-865248,TmNbRu2,True
mp-865255,LuNbRu2,True
mp-865262,TmTaRu2,True
mp-865270,TmTaOs2,True
mp-1078899,LuNi,True
mp-567590,LuOs2,True
mp-2130,LuNi2,True
mp-11491,LuNi5,True
mp-865335,Lu2NiRu,True
mp-11525,TmNi,True
mp-865367,Tm2NiRu,True
mp-11526,TmNi5,True
mp-1576,TmNi2,True
mp-865410,LuThRu2,True
mp-865434,LuZrRu2,True
mp-592,TiRu,True
mp-865469,Ti2MnRu,True
mp-865484,V2CrRe,True
mp-865385,V3Re,True
mp-865485,V2CrOs,True
mp-865490,V2CrFe,True
mp-2540,VTc,True
mp-865495,V2CrTc,True
mp-865497,V2ReOs,True
mp-865499,V2TcOs,True
mp-865501,V2TcRu,True
mp-1207781,Y3Ru,True
mp-568186,YRu2,True
mp-865519,YTaRu2,True
mp-865568,ThScTc2,True
mp-1102354,ThTc2,True
mp-865650,Ti2TcRu,True
mp-865653,TiNbRe2,True
mp-865655,TiNbTc2,True
mp-865656,TiMn2W,True
mp-865664,TiRe2W,True
mp-865678,TiMn2V,True
mp-1217201,Ti4Mn5V3,True
mp-1409,TiNi3,True
mp-862604,Re3Ni,True
mp-1808,Ti2Ni,True
mp-865728,Ti2ReNi,True
mp-1048,TiNi,True
mp-1186060,MnOs3,True
mp-865768,Ti2MnOs,True
mp-865788,TmPaTc2,True
mp-1102890,TmTc2,True
mp-865801,LuPaTc2,True
mp-1095487,LuTc2,True
mp-865810,TiTc2W,True
mp-865828,YbPaRu2,True
mp-865842,Ti2OsRu,True
mp-865846,LuHfRu2,True
mp-865857,YbNbRu2,True
mp-865889,YbBe13,True
