material_id,pretty_formula
mp-1203616,Y6Al43Cr4
mp-259,AlMo3
mp-2733,Al8Mo3
mp-568153,Al22Mo5
mp-1204409,Yb6Al43Mo4
mp-1204502,Pr(TiAl10)2
mp-569744,UAl2
mp-1205254,U6Al43W4
mp-4037,TmNiC2
mp-1205529,Tm4Ni2C5
mp-1105841,Dy3Ru
mp-1206121,DyRu3C
mp-30622,Dy5Ru2
mp-973586,Lu(AlC)3
mp-1206894,Lu3AlC
mp-364,AlRh
mp-1207711,Y2(Al3Rh)3
mp-1791,Al5Rh2
mp-1645,Al9Rh2
mp-18427,Nb2Al
mp-1842,NbAl3
mp-1207755,Yb6Nb4Al43
mp-771,MnAl
mp-2856,Mn4Al11
mp-1207829,Yb6Mn4Al43
mp-173,MnAl6
mp-1207860,Y6Nb4Al43
mp-1190821,Y2Fe17C3
mp-1570,YFe2
mp-1207957,Y2Fe14C
mp-11385,YFe5
mp-1214889,Al11Re4
mp-1228815,AlRe
mp-10909,AlRe2
mp-1648,Al12Re
mp-1208145,Tm(Al5Re)2
mp-16528,Al6Re
mp-1193531,Ta2Al
mp-869,TaAl3
mp-1208183,Tm6Ta4Al43
mp-1208218,U6Nb4Al43
mp-2725,TbIr2
mp-1201266,Tb5Ir3
mp-1208552,Tb2(Al3Ir)3
mp-1106276,Tb3Ir
mp-1208596,SmBe13
mp-570007,SmOs2
mp-1190029,Sm3Os
mp-1208935,Sm3(Al3Os)4
mp-284,AlCo
mp-980752,Sm3Co
mp-7317,Sm5Co2
mp-540547,Sm2Co7
mp-1208953,Sm2(Al3Co)3
mp-196,Al5Co2
mp-16488,Al9Co2
mp-1209374,Pr3(Al3Os)4
mp-1189967,Pr3Os
mp-567339,PrOs2
mp-1209309,Pr(Al5Os)2
mp-2529,PrRh2
mp-999305,PrRh
mp-1209803,Pr2(Al3Rh)3
mp-1209554,PrAlRh
mp-1104158,Pr3Rh2
mp-890,NdIr2
mp-1209890,Nd2(Al3Ir)3
mp-16513,NdAl3
mp-400,NdAl2
mp-864637,NdAl
mp-1189686,Nd3Ir
mp-123,Nd
mp-30522,Nd5Ir3
mp-1104605,Nd5Ir2
mp-1188656,Nd3Os
mp-1209871,Nd(Al5Os)2
mp-569630,NdOs2
mp-1209972,Nd3(Al3Os)4
mp-1463,LaIr2
mp-1211311,La2(Al3Ir)3
mp-1104396,La5Ir2
mp-1199235,La5Ir3
mp-1104303,La3Ir2
mp-570001,Al6Fe
mp-1212162,Ho(Al5Fe)2
mp-1102065,HoAl3
mp-391,HoAl2
mp-1183162,AlFe3
mp-1224088,Ho(AlFe)6
mp-2658,AlFe
mp-31179,Ho(Al2Fe)4
mp-30634,HoFe3
mp-16502,Ho2Al
mp-1188420,HoAl
mp-1223966,Ho2AlFe3
mp-1192795,Hf6Co23
mp-2773,BeCo
mp-2337,HfCo2
mp-1212451,Hf6Be15Co8
mp-1183425,Be3Co
mp-2027,HfCo
mp-2025,HfBe5
mp-1212567,Hf2Be17
mp-1878,HfBe13
mp-1071690,Be5Co
mp-1190841,Hf2Co
mp-1102328,HoRe2
mp-1212490,Ho(Al5Re)2
mp-1212572,GdWC2
mp-7281,Dy3Ni2
mp-3053,DyAlNi
mp-2738,DyNi
mp-1179,DyNi5
mp-865205,Dy2Ni7
mp-421,DyNi2
mp-1192283,Dy3AlNi8
mp-16807,Dy3(AlNi3)2
mp-1225297,DyAlNi4
mp-1212853,DyAl3Ni2
mp-569385,DyAl2Ni
mp-31180,DyAl4Ni
mp-1212925,Er3(Al3Ru)4
mp-1212826,Er(Al5Ru)2
mp-1213006,Er2OsC2
mp-1213427,Er6Al43V4
mp-11272,Be2Nb3
mp-1214229,Be15(Nb3Ni4)2
mp-11273,Be3Nb
mp-1033,BeNi
mp-1451,NbNi3
mp-1220799,NbNi
mp-30441,Be17Nb2
mp-865168,Be3Ni
mp-568912,Be12Nb
mp-972071,V3Mo
mp-1215168,ZrVMo
mp-675,ZrW2
mp-1216231,VW
mp-1215169,ZrVW
mp-1187702,VW3
mp-1215207,ZrScFe4
mp-1095443,ScFe2
mp-1215552,Zr2AlFe3
mp-2772,ZrAl2
mp-395,ZrAl3
mp-1215319,ZrAlFe4
mp-1215720,Zr3AlFe8
mp-1482,Zr2Al3
mp-12752,Zr4Al3
mp-1471,Zr3Al
mp-1215479,Zr2V3Fe
mp-1079399,V3Fe
mp-866134,VFe3
mp-1215874,Zr3(V2Fe)2
mp-2152,YNi5
mp-1080443,YCu
mp-2698,YCu2
mp-1364,YNi
mp-1200338,Y15Ni32
mp-2797,YCu5
mp-1105633,Y3Ni
mp-1216156,Y2(CuNi)5
mp-574339,Y2Ni7
mp-569196,YNi3
mp-582134,Y3Ni2
mp-4054,YAl3Ni
mp-13094,YAl2Ni
mp-4847,Y4Al23Ni6
mp-3602,YAl4Ni
mp-4577,Y3(AlNi3)2
mp-5063,YAl3Ni2
mp-1216255,Y2(AlNi)5
mp-13095,YAlNi
mp-11531,VNi2
mp-171,VNi3
mp-1418,FeNi3
mp-2213,FeNi
mp-1216443,V6FeNi
mp-7226,V3Ni
mp-1216708,V3Ni2
mp-867264,Re3Os
mp-1219509,ReOs
mp-867141,ReOs3
mp-518,Ti5Re24
mp-1018125,Ti2Re
mp-1217067,Ti2ReOs
mp-2179,TiRe
mp-30808,TbNi5
mp-31139,TbNi
mp-276,TbNi2
mp-1189379,Tb2Ni7
mp-1217589,TbCuNi4
mp-623751,Tb3Ni
mp-1217570,TbCu2Ni3
mp-4353,TbAl4Ni
mp-1217581,TbAlNi4
mp-1191827,Tb3(AlNi3)2
mp-1208327,TbAl3Ni2
mp-16516,TbAl2Ni
mp-1069297,Tb2AlNi2
mp-11538,TbAlNi
mp-1217630,Tb3SmNi4
mp-570491,TaNi3
mp-1183837,Co3Ni
mp-1217989,Ta4CoNi
mp-1867,Ta2Ni
