material_id,pretty_formula,FullWindow
mp-1213427,Er6Al43V4,True
mp-2554,Al3V,True
mp-1387,AlV3,True
mp-1213760,CeMgRh,True
mp-1018117,CeRh,True
mp-1518,CeRh3,True
mp-951,CeRh2,True
mp-1039345,CeMg2,True
mp-1038976,CeMg5,True
mp-11272,Be2Nb3,True
mp-1214229,Be15(Nb3Ni4)2,True
mp-11273,Be3Nb,True
mp-1033,BeNi,True
mp-1451,NbNi3,True
mp-1220799,NbNi,True
mp-30441,Be17Nb2,True
mp-865168,Be3Ni,True
mp-568912,Be12Nb,True
mp-972071,V3Mo,True
mp-1215168,ZrVMo,True
mp-675,ZrW2,True
mp-1216231,VW,True
mp-1215169,ZrVW,True
mp-1187702,VW3,True
mp-1215207,ZrScFe4,True
mp-1095443,ScFe2,True
mp-31205,Zr3Fe,True
mp-1190681,ZrFe2,True
mp-582924,Zr6Fe23,True
mp-1215552,Zr2AlFe3,True
mp-2658,AlFe,True
mp-570001,Al6Fe,True
mp-1215319,ZrAlFe4,True
mp-1183162,AlFe3,True
mp-1215720,Zr3AlFe8,True
mp-1215479,Zr2V3Fe,True
mp-1079399,V3Fe,True
mp-866134,VFe3,True
mp-1215874,Zr3(V2Fe)2,True
mp-2152,YNi5,True
mp-1080443,YCu,True
mp-2698,YCu2,True
mp-1364,YNi,True
mp-1200338,Y15Ni32,True
mp-2797,YCu5,True
mp-1105633,Y3Ni,True
mp-1216156,Y2(CuNi)5,True
mp-574339,Y2Ni7,True
mp-569196,YNi3,True
mp-582134,Y3Ni2,True
mp-1188082,YMg149,True
mp-13090,YMgAl,True
mp-13094,YAl2Ni,True
mp-4577,Y3(AlNi3)2,True
mp-3433,YMgNi4,True
mp-1094116,MgAl2,True
mp-4847,Y4Al23Ni6,True
mp-2151,Mg17Al12,True
mp-1185596,Mg149Al,True
mp-5063,YAl3Ni2,True
mp-4054,YAl3Ni,True
mp-3602,YAl4Ni,True
mp-865376,YMg3,True
mp-1216255,Y2(AlNi)5,True
mp-754185,Y2MgNi2,True
mp-13095,YAlNi,True
mp-615,YMg,True
mp-865602,Y2MgAl,True
mp-1216272,Y16Mg3AlNi4,True
mp-1207825,Y4MgNi,True
mp-11531,VNi2,True
mp-171,VNi3,True
mp-1418,FeNi3,True
mp-2213,FeNi,True
mp-1216443,V6FeNi,True
mp-7226,V3Ni,True
mp-1216708,V3Ni2,True
mp-1217589,TbCuNi4,True
mp-1217570,TbCu2Ni3,True
mp-1217630,Tb3SmNi4,True
mp-1549,TbPt3,True
mp-12086,Cu3Pt,True
mp-644311,CuPt,True
mp-1079305,TbPt,True
mp-12608,CuPt7,True
mp-1104864,Tb3Pt4,True
mp-1217701,Tb2CuPt,True
mp-11551,Tb2Pt,True
mp-1697,TbPt2,True
mp-1208453,Tb3Pt,True
mp-1217627,Tb4CuPt3,True
mp-570491,TaNi3,True
mp-1183837,Co3Ni,True
mp-1217989,Ta4CoNi,True
mp-1867,Ta2Ni,True
mp-574,Ta2Co,True
mp-1218015,TaCoNi2,True
mp-7851,TaCo3,True
mp-1218179,TaCo,True
mp-1218003,TaAl2Ni9,True
mp-1218041,TaAlNi6,True
mp-1218087,Ta3Mn8Al,True
mp-867120,TaMn2Al,True
mp-1219090,SmDyNi2,True
mp-1219097,SmErNi2,True
mp-1105621,Pr2Co17,True
mp-1219785,PrSmCo17,True
mp-862762,Pr3Co,True
mp-1104821,Pr5Co2,True
mp-568130,NdAlPt,True
mp-1220172,NdAl2Pt3,True
mp-11852,NdCu2,True
mp-13392,NdCu,True
mp-1140,NdCu5,True
mp-1220196,Nd4Cu3Ni,True
mp-1220204,NdCuNi4,True
