chemsys
Al-K-Lu-Ni
Al-Ce-K-Pd
Al-K-Nd-Ni
Al-Cu-K-Nd
Al-Ce-Cu-K
Al-Cu-K-La
Al-Gd-K-Ni
Al-Ca-K-Pd
Al-Ca-K-Pt
Al-Cu-Ho-K
Al-K-Pd-Th
Al-K-Ni-Th
Al-Cu-K-Pr
Al-Er-K-Ni
Al-Cu-Dy-K
Al-Hf-K-Pt
Al-Cu-K-Y
Al-K-La-Ni
Al-K-Ni-Tm
Al-Ca-Cu-K
Al-Cu-Hf-K
Al-K-Mn-Rh
Al-K-Mn-Y
Al-K-Pt-Y
Al-K-Pt-Tm
Al-K-Pd-Sm
Al-Er-K-Pt
Al-Er-K-Pd
Al-K-Pt-Tb
Al-Ho-K-Pt
Al-K-La-Pt
Al-Dy-K-Pt
Al-Dy-K-Pd
Al-Fe-K-Lu
Al-Cu-Er-K
Al-Cu-K-Th
Al-Cu-K-Yb
Al-Cu-Eu-K
Al-K-Ni-Pr
Al-Ir-K-Li
Al-K-Nb-Ru
Ac-Ir-K-Rh
Ac-Cu-K-Ru
Al-K-Os-Rh
Ac-Ca-K-Rh
Ac-K-Li-Rh
Al-Gd-K-Li
Al-Fe-K-Pa
Al-K-Nd-Pd
Al-K-Pd-Pr
Al-Ba-K-Pt
Al-Dy-K-Ni
Al-K-Lu-Os
Al-Ir-K-Ti
Al-Hf-K-Pd
Al-K-Pd-Zr
Al-Ce-Fe-K
Al-K-Os-Sc
Al-Co-K-Zr
Al-K-Th-V
Al-K-Ru-Tb
Al-K-La-V
Al-K-Sm-V
Al-Ce-K-V
Al-Cr-K-Tb
Al-Cr-Dy-K
Al-Cr-Ho-K
Al-K-La-Ti
Al-K-Ti-Yb
Al-Cr-Er-K
Al-K-Tm-W
Al-Cr-K-Y
Al-Ho-K-W
Al-K-Pr-Ti
Al-K-Pr-V
Al-K-Pt-Yb
Al-K-Ru-Y
Al-Ir-K-Y
Al-K-Rh-Y
Al-K-Pd-Y
Al-K-Re-Yb
Al-K-Ta-Yb
Al-K-V-Yb
Al-K-Mn-Yb
Al-K-Re-Y
Al-K-Nb-Y
Al-Ir-K-Tm
Al-K-Pd-Tm
Al-K-Rh-Tm
Al-K-Ta-Tm
Al-K-Nb-Tm
Al-K-Nb-U
Al-Cu-K-Tb
Al-K-Nb-Tb
Al-K-Rh-Tb
Al-K-Os-Tb
Al-K-Tb-V
Al-K-Ru-Sm
Al-K-Os-Sm
Al-Co-K-Sc
Al-K-Sm-Ta
Al-K-Os-Pr
Al-K-Pr-Ru
Al-K-Pr-Rh
Al-Ir-K-Pr
Al-Fe-K-Pr
Al-K-Nd-Os
Al-K-Nd-Ru
Al-K-Nd-Rh
Al-Fe-K-Nd
Al-K-Nd-Ta
Al-K-Nd-Ti
Al-K-Lu-Rh
Al-K-Lu-V
Al-K-Lu-Ta
Al-K-Lu-Ti
Al-K-La-Rh
Al-Ho-K-Rh
Al-Fe-Ho-K
Al-Ho-Ir-K
Al-Ho-K-Ta
Al-Ho-K-Ru
Al-Ho-K-Nb
Al-Hf-Ir-K
Al-Er-Fe-K
Al-Er-K-Ru
Al-Er-K-Re
Al-Dy-Fe-K
Al-Dy-K-Re
Al-Dy-K-Nb
Al-Dy-K-Ta
Al-Gd-K-Rh
Al-Er-K-Ti
Al-Er-K-Ta
Al-Er-K-V
Al-Er-K-Nb
Al-Fe-K-Zr
Al-K-Ni-Y
Al-Fe-K-U
Al-Fe-K-Tm
Al-K-Ni-Ti
Al-K-Rh-Ti
Al-Dy-K-Tb
Al-Fe-K-Tb
Al-K-Ta-Ti
Al-K-Nb-Ta
Al-K-Ni-Ta
Al-Cu-K-Sm
Al-Fe-K-Sm
Al-Fe-K-Sc
Al-K-Nd-Pt
Al-K-Nb-Ni
Al-Ir-K-Nb
Al-K-Mn-Ni
Al-Cr-K-Mn
Al-Cu-K-Lu
Al-Co-K-Lu
Al-K-La-Nd
Al-Ho-K-Ni
Al-Hf-K-Mo
Al-Ce-K-Ni
Al-Be-Fe-K
Al-Co-Cu-K
Al-Fe-K-Ni
Al-Cr-K-Ni
Al-Cu-K-Pt
Al-K-Ni-Yb
Al-Co-K-Nd
Al-Co-Dy-K
Al-Co-K-Sr
Al-Co-K-Y
Al-Cu-K-Sc
Al-K-Pd-Sc
Al-K-U-V
Al-Ca-Co-K
Al-Co-K-Yb
Al-K-Np
Al-Gd-K-Pd
Al-K-Ni-Zr
Al-K-Li-Pd
Al-K-Li-Pt
Al-K-Li-Rh
Al-Ce-K-Ru
Al-K-Mn-Sc
Al-Fe-K-Mn
Al-Co-K-Ta
Al-Ce-K-Rh
Al-Co-K-Mn
Al-Ce-Cr-K
Al-Cu-Fe-K
Al-Co-Hf-K
Al-Co-Er-K
Al-K-Pt-Zr
Al-Fe-K-Th
Al-K-Pr-Pt
Al-Ce-K-Pt
Al-Hf-K-Ni
Al-Fe-K-V
Al-Co-Gd-K
Al-K-Tc-Ti
Ac-Cu-Ir-K
Al-Fe-K-Rh
Al-Be-K-Rh
Al-Fe-K-W
Al-K-Os-Ta
Al-K-Ru-Ta
Ac-Al-K
Ac-Ir-K-Li
Ac-K-Li-Ru
Al-Ir-K-Rh
Al-K-Os-V
Al-Cr-K-Ru
Ac-Ir-K-Ni
Al-K-Mn-Os
Al-K-Mn-Re
Al-K-Mn-W
Al-K-Nb-Os
Al-Fe-K-Nb
Al-K-Mn-Ti
Al-Cu-K-Tm
Al-Be-Ir-K
Al-Ir-K-Ru
Al-K-Ru-V
Ac-Ir-K-Pd
Al-K-Ru-Zr
Al-K-Ru-Ti
Al-Cu-K-Li
Al-K-Rh-Ru
Al-K-Ni-Ru
Al-K-Lu-Pd
Al-K-Lu-Ru
Al-K-Pt-Ti
Ac-K-Rh-Yb
Al-Fe-Hf-K
Ba-K-Pd
Al-Cu-Gd-K
Al-K-Pt-Th
Al-K-La-Pd
Al-Ir-K-Th
Al-Cu-Ir-K
Al-K-Pd-Yb
Al-K-Rh-Th
Al-K-Mn-V
Al-K-Ni-Sc
Al-K-Ru-Sc
Al-K-Lu-Pt
Al-Ho-K-Pd
Al-K-Pt-Sm
Be-K-Re
Be-K-Sc
Be-K-U
Be-Cr-Fe-K
Be-Ir-K-Ru
Ca-K-Rh-Tb
Ca-Gd-K-Rh
Ce-K-Th
Be-K-Li-Pt
Be-Ir-K-Mn
Al-K-Ti-W
Al-K-Ru-Tm
Ce-K-Rh-Yb
Al-K-Os-Yb
Al-K-Rh-Zr
Al-Gd-K-Ru
Be-Cu-K-La
Be-Er-K
Al-K-Ru-Yb
Al-Cu-K-Zr
Be-K-Pr
Be-K-Y
Al-Ir-K-Zr
Be-Ho-K
Al-K-Rh-Sc
Be-K-Pa
Al-Dy-K-Ru
Al-K-Pd-Sr
Al-K-Lu-W
Al-Cr-K-Tm
Al-Cr-K-U
Al-K-W-Y
Al-Dy-K-W
Al-Er-K-W
Al-K-Mo-U
Al-K-Mo-Yb
Al-K-W-Yb
Al-K-U-W
Al-Co-K-Th
Al-K-Pd-Pu
Be-K-Pd-Zr
Be-Co-K-Zr
Be-Cu-K-Zr
Be-K-Ni-Zr
Al-Ir-K-Yb
Al-K-Nb-Yb
Al-K-Os-Y
Al-K-Os-Tm
Al-Cr-K-Yb
Al-K-Ta-Y
Al-K-Ti-Y
Al-Ir-K-U
Al-K-Re-Tm
Al-K-Tm-V
Al-K-Ti-Tm
Al-K-Nb-Ti
Be-Cu-K-Ti
Al-K-Ta-U
Be-K-Ni-Ta
Al-K-Re-Tb
Al-K-Ta-Tb
Al-K-Tb-Ti
Al-Ir-K-Tb
Be-K-Sm
Al-Ir-K-Sm
Al-K-Rh-Sm
Al-Co-K-Sm
Al-K-Sm-Ti
Al-Ir-K-Nd
Al-K-Nb-Nd
Al-K-Nd-V
Al-Ir-K-Lu
Al-K-Lu-Nb
Al-Fe-K-La
Al-K-La-Ru
Al-Ir-K-La
Al-K-Lu-Re
Al-Ho-K-Os
Al-Ho-K-Ti
Al-Ho-K-V
Be-Hf-K-Pd
Be-Hf-K-Ni
Be-Co-Hf-K
Be-Cu-Hf-K
Al-Ho-K-Re
Al-Er-K-Rh
Al-Er-K-Os
Al-Dy-Ir-K
Al-Dy-K-Rh
Al-Dy-K-Os
Al-Dy-K-V
Al-Ce-Ir-K
Al-Ce-K-Os
Al-Ca-K-W
Be-K-Nb-Ni
Be-Cu-K-Nb
Al-Cu-K-Ru
Al-Cu-K-Rh
Al-K-Mn-Zr
Al-K-Ni-Pd-Tb
Al-K-Mn-Ta
Al-K-Mn-Nb
Ce-K-La-Pd
Ce-K-La-Ru
Ce-K-La-Ni
Al-Er-Gd-K
Ce-Fe-K-Y
Ce-K-Pd-Pt
Ce-K-Pd-Sc
Ce-K-Pt-Rh
Ce-K-Os-Ru
Ce-Dy-Fe-K
Ce-Co-K-Ru
