chemsys
Ba-K-Pd
Sm-Al-K-Ni
Sr-K-Rh
Pt-Np-K
Al-K-Ni-Tm
K-Pr-Al-Cu
Y-Al-K-Pd
K-Al-Ce-Ru
Pt-Ca-Al-K
Yb-K-Al-Cu
Ni-Al-K-Nd
Hf-Al-K-Ni
Ir-U-Al-K
Y-K-Al-Cu
Pr-Al-K-Ni
Ir-K-Al-Cu
Th-Al-K-Rh
K-Hf-Al-Cu
Ni-Al-K-Gd
Zr-V-K-Ru
Pt-Er-Al-K
Lu-Pt-Al-K
Pt-La-Al-K
Ne-K
K-Al-Ce-Ni
Ir-Al-K-Li
Nb-Al-K-Ru
Al-K-Ni-Tb
K-Al-Cu-Rh
Ca-K-Gd-Rh
K-Th-Ce
Er-K-Cu-Pd
K-Cs
Ni-Ru-K-Gd
Ir-Ru-K-Gd
K-Al-Ho-Ru
Pt-K-Ho-Ru
Pt-K-Ho-Cu
K-Co-Ho-Ru
Y-Ir-K-Gd
Er-Ru-K-Gd
K-Ho-Lu-Cu
Ir-Pm-La-K
Pt-La-K-Yb
K-Lu-Cu-Pd
K-Co-Lu-Cu
Lu-K-Al-Cu
Li-K-Gd-Rh
Nb-Os-K-Mo
Nb-Re-K-Ru
Tc-Nb-Os-K
Pa-Al-K-Fe
Pm-K-Ni-Pd
Pt-Pm-K-Ni
Eu-Pm-K-Pd
Eu-Pm-Pt-K
Re-K-Ta-W
Ir-Pm-K-Tb
Ti-Al-K-W
Ti-Os-K-Mo
Pt-Y-K-Yb
Zr-Tc-K-Ni
Zr-Mn-K-Rh
Pr-Al-K-Pd
Zr-K-Al-Cu
Hf-Al-K-Pd
K-Be-Ho
V-Th-Al-K
Ru-Al-K-Dy
Sr-Al-K-Pd
Ca-Al-K-Cr
Er-Al-K-Mo
Pt-K-Al-Ce
Ti-Al-K-Yb
Sm-Al-K-Cr
Yb-Al-K-W
Y-Al-K-Ru
Yb-Nb-Al-K
Yb-Mn-Al-K
Nb-Al-K-Tm
Ti-Al-K-Tm
Ir-Al-K-Tb
V-Al-K-Tb
Pr-Os-Al-K
Nd-Al-K-Fe
La-Al-K-Fe
Lu-Al-K-Ti
Ir-La-Al-K
La-Al-K-Rh
K-Al-Ho-Fe
Al-K-Gd-Rh
Er-Al-K-Fe
Er-Al-K-Rh
Al-K-Dy-Rh
Nb-Al-K-Dy
Er-Nb-Al-K
Zr-V-Co-K
Zr-V-K-Fe
Zr-Co-K-Fe
Zr-Mn-Al-K
Y-Co-K-Fe
Al-K-Fe-Tm
U-Al-K-Fe
Ti-Al-K-Ni
Ti-K-Cu-Ni
Pt-Re-K-Ti
Ti-Nb-Al-K
Ti-Al-K-Rh
Th-Al-K-Fe
K-Cu-Ni-Tb
Pt-K-Cu-Tb
K-Al-Cu-Tb
Al-K-Fe-Tb
Sm-K-Al-Cu
Sm-Al-K-Fe
K-Pd-W
Lu-Al-K-Fe
La-Al-K-Nd
K-La-Ce-Ru
La-Al-K-Ni
Eu-La-Al-K
K-La-Ce-Ni
Zr-Hf-K-W
Hf-Al-K-Mo
K-Al-Cu-Gd
Er-K-Cu-Ni
Ni-Al-K-Dy
Ni-K-Dy-Pd
Er-Al-K-Ni
Y-K-Co-Ce
Ca-La-Al-K
Be-Al-K-Fe
Ni-Al-K-Cr
Zr-Co-Al-K
Al-K-Ni-Sc
Yb-Al-K-Ni
Yb-Al-K-Fe
Be-K-Mo
Ba-Al-K-Fe
Yb-Co-Al-K
Cu-K-Al-Ce
Gd-K-Fe
Al-K-Gd-Pd
Sr-K-Cu
Al-K-Li-Pd
Ta-K-Pd
K-Al-Ce-Rh
Ca-Al-K-Ni
Y-Al-K-Ni
K-Al-Ce-Pd
V-Co-Al-K
Pt-Al-K-Zr
U-K-Ni
Ba-K-Rh
Ba-K-Li-Na
Eu-Al-K-Fe
Yb-Al-K-Pd
Re-K-U
Ir-Ca-K
Pt-Al-K-Ti
Zr-Al-K-Ni
V-Al-K-Fe
K-Ni-Pu
Pt-K-Pu
Ta-K-Li-Rh
Al-K-Fe-Rh
Os-Lu-K-Li
Ir-Hf-Re-K
Pr-Al-K-Ru
Pa-Mn-Al-K
Al-K-Fe-W
Pt-Al-K-Li
