chemsys
Zr-Mo-Co-Li
Ni-Sm-Li
U-Co-Li
Nd-Co-Li
Ni-Yb-Li
Ni-Nd-Li
Ho-Os-Li
Sm-Re-Li
La-Os-Li
Er-Re-Li
Li-Re-Dy
Tb-Tc-Li
Ce-Os-Li
V-Zr-Ru-Li
Ho-Re-Li
Nd-Ru-Li
Ne-Li
Be-Re-Li
Be-Sc-Li
Be-U-Li
Ac-Li
Ce-Th-Li
Li-Er-Ru-Dy
Ho-Li-Ru-Dy
Li-Np-Ru-Dy
Cs-Li
Hf-Er-Ru-Li
Sc-Er-Ru-Li
Pa-Er-Os-Li
Er-Lu-Ru-Li
Ni-Gd-Ru-Li
Gd-Lu-Ru-Li
Hf-Mo-Tc-Li
Gd-Ru-Th-Li
Y-Gd-Ru-Li
Ho-Co-Ru-Li
Gd-Zr-Ru-Li
Gd-Er-Ru-Li
Ho-Zr-Ru-Li
Ho-Tm-Ru-Li
K-Li
Nb-Mo-Os-Li
Nb-Mo-Ru-Li
Nb-Ru-Re-Li
Nb-Ru-Tc-Li
Tc-Nb-Os-Li
Ni-Co-Pm-Li
Ho-Pm-Ru-Li
Nb-Ta-Re-Li
Ta-Cr-Re-Li
Ta-W-Re-Li
Tc-Ta-Os-Li
Ta-Ru-W-Li
Mo-Ti-Os-Li
Cr-Ti-Tc-Li
Mo-Ti-Re-Li
Y-Er-Li
Ni-Zr-Tc-Li
Pa-Zr-Tc-Li
Y-Os-Li
Ni-Tb-Li
Li-Os-Dy
Pr-Os-Li
Sm-Os-Li
Hf-Co-W-Li
Be-Er-Li
Mn-Lu-Li
Ni-Mo-Zr-Li
Be-Pr-Li
Y-Be-Li
Be-Ho-Li
Yb-Co-Li
Be-Zr-Co-Li
V-Mo-Zr-Li
Nb-Cr-Zr-Li
V-Zr-Co-Li
V-Zr-Fe-Li
Zr-Co-Fe-Li
Y-V-Fe-Li
Y-Co-Fe-Li
Nb-Cr-Ti-Li
V-Mn-Ti-Li
Ni-Co-Ti-Li
Ho-Tb-Fe-Li
Tb-Co-Fe-Li
Cr-Ta-Co-Li
Sm-Co-Fe-Li
Sc-Fe-Ru-Li
Ni-Nb-Mo-Li
V-Nb-Co-Li
Ni-Nb-V-Li
Nb-Co-Fe-Li
La-Ce-Ru-Li
Be-Li-Ce-La
Ni-La-Ce-Li
Ho-Co-Fe-Li
Hf-Zr-W-Li
Li-Co-Fe-Dy
Er-Ru-Fe-Li
Y-Ce-Co-Li
Ni-Ce-Ru-Li
Ba-Na-Li
Be-Tb-Li
U-Ru-Li
Ho-Mn-Li
Be-Mo-Li
Th-Re-Li
U-Ti-Li
Gd-Fe-Li
Li-Mn-Dy
Mn-Zr-Li
Ni-Pu-Li
Ni-Eu-Li
Ar-Li
Co-Th-Li
Ni-Th-Li
Ni-W-Li
Er-Co-Li
Np-Co-Li
Gd-Os-Li
Ni-U-Li
La-Co-Li
U-Re-Li
Nd-Os-Li
Fe-Tm-Li
Kr-Li
Ni-Mo-Cr-Li
Hf-Cr-Li
Co-Ti-Re-Li
Ta-Ru-Ti-Li
Be-Mn-Ti-Li
Ni-Sc-Tc-Li
Tc-Sc-Re-Li
Pa-Sc-Tc-Li
Ni-Er-Ru-Li
Be-Ru-W-Li
Ta-Sc-Os-Li
Sc-Mo-Tc-Li
W-Sc-Tc-Li
Pa-Tm-Os-Li
Pa-Ti-Tc-Li
Co-Ti-Tc-Li
Mn-Co-Ti-Li
Ni-Pm-Ru-Li
Pa-Er-Tc-Li
Nb-Ta-Os-Li
Ta-W-Os-Li
Nb-Ta-Ru-Li
Pa-Co-Li
V-Ta-Os-Li
Ta-Mo-Os-Li
Hf-Co-Re-Li
Zr-Co-Tc-Li
Ni-Li-Ru-Dy
Cr-Mn-Co-Li
V-Mn-Ru-Li
Hf-Sc-Os-Li
Hf-Sc-Ru-Li
Hf-Ta-Tc-Li
Hf-Nb-Tc-Li
Hf-Sc-Co-Li
Ta-Yb-Ru-Li
Fe-Re-Li
Hf-Tm-Ru-Li
Nb-Tm-Ru-Li
Ta-Tm-Ru-Li
Zr-Tm-Os-Li
Co-Tm-Os-Li
Tm-Co-Ru-Li
Ni-Lu-Ru-Li
Ni-Tm-Ru-Li
Ni-Tm-Os-Li
Tm-Ru-Os-Li
Zr-Lu-Ru-Li
Mn-Tm-Os-Li
Zr-Co-Lu-Li
V-Mn-Os-Li
Mn-Ru-Ti-Li
V-Cr-Fe-Li
V-Cr-Ru-Li
Tc-V-Os-Li
V-Ru-Tc-Li
Th-Sc-Tc-Li
Ni-Mo-Ti-Li
Ti-Ru-Tc-Li
Nb-Ti-Re-Li
Nb-Ti-Tc-Li
W-Ti-Re-Li
Ni-Mn-Ti-Li
Ni-Ti-Re-Li
Pa-Lu-Tc-Li
W-Ti-Tc-Li
Pa-Yb-Ru-Li
Hf-Lu-Ru-Li
Tc-Ti-Os-Li
Ni-Ti-Tc-Li
V-Ti-Tc-Li
Np-Tm-Ru-Li
Nb-Er-Os-Li
Ho-Nb-Ru-Li
Hf-W-Tc-Li
Ho-Ta-Ru-Li
Ta-Lu-Ru-Li
Li-Nb-Ru-Dy
Be-Co-Ti-Li
Mo-Ti-Tc-Li
Be-V-Co-Li
Be-Ta-Ru-Li
Ta-Ti-Os-Li
V-Sc-Ru-Li
Pa-Sc-Os-Li
Hf-Ru-Tc-Li
Ni-Er-Os-Li
Ta-Cr-Os-Li
Nb-Sc-Tc-Li
Pa-Sc-Ru-Li
Be-Cr-Ru-Li
Ta-Ti-Re-Li
U-Sc-Tc-Li
Be-V-Ru-Li
V-Mo-Os-Li
V-Mo-W-Li
Xe-Li
Ho-Li-Ru-La
Hf-Mo-Co-Li
Be-Nd-Li
Ho-Hf-Ru-Li
Pa-Fe-Li
Hf-Zr-Tc-Li
Be-Lu-Li
Ho-Er-Ru-Li
Ta-Ru-Re-Li
Ta-Mo-Tc-Li
Ta-Cr-Ru-Li
Zr-Ru-Os-Li
Sc-Zr-Os-Li
Be-Tm-Os-Li
Ta-Mo-Fe-Li
Sc-Ru-Tm-Li
Th-Tm-Os-Li
Tc-V-Re-Li
Nb-Ru-W-Li
Hf-Fe-Tc-Li
Li-Pm-Ru-Dy
Ni-Np-Li
U-Os-Li
Yb-Os-Li
Tb-Os-Li
Tb-Ru-Li
Gd-Re-Li
Tb-Re-Li
Ru-Pr-Li
Mn-Hf-Li
Ta-Zr-Tc-Li
Be-Cr-Fe-Li
Li-Lu-Ru-Dy
Li-Tm-Ru-Dy
Li-Ru-Th-Dy
Zr-Er-Ru-Li
Tm-Er-Ru-Li
Er-Ru-Th-Li
Pa-Gd-Tc-Li
Pa-Gd-Ru-Li
Hf-Co-Os-Li
Ni-Ho-Ru-Li
Pa-Ho-Tc-Li
Ho-Ru-Th-Li
Pa-Ho-Ru-Li
Pa-Lu-Re-Li
Tc-Nb-Re-Li
Co-Pm-Ru-Li
Tm-Pm-Ru-Li
Mn-Ta-Re-Li
Ta-Mo-W-Li
Rb-Li
V-Ta-Re-Li
Tc-Ta-Re-Li
Re-Ta-Os-Li
W-Mo-Ti-Li
Mo-Co-Ti-Li
V-W-Os-Li
Y-Lu-Li
Y-Tm-Ru-Li
Zr-Fe-Tc-Li
Tc-Zr-Os-Li
Zr-Ru-Tc-Li
Sc-Zr-Ru-Li
Zr-Sc-Co-Li
Be-Eu-Li
Pa-Be-Li
Be-Gd-Li
Ni-Be-Zr-Li
Ni-Be-Ta-Li
Be-Sm-Li
Ni-Be-Hf-Li
Be-Hf-Co-Li
Ni-Be-Nb-Li
V-Zr-W-Li
Zr-Sc-Fe-Li
Ni-Zr-Co-Li
V-Zr-Re-Li
Y-Ni-Ru-Li
U-Mn-Fe-Li
