material_id,pretty_formula
mp-1104605,Nd5Ir2
mp-1189686,Nd3Ir
mp-679,Er2O3
mp-24286,ZrH2
mp-864675,Yb3N2
mp-954,BaB6
mp-570007,SmOs2
mp-1190029,Sm3Os
mp-1894,WC
mp-17751,Y5Ge3
mp-940,GdN
mp-24192,ErH2
mp-1187696,VCr3
mp-1187695,V3Cr
mp-1216394,VCr
mp-11283,ZrBe5
mp-30445,ZrBe13
mp-2544,Zr2Be17
mp-1169,ScCu
mp-1018149,ScCu2
mp-646926,GdRu2
mp-1974,CeB4
mp-30671,Ti2Ga
mp-30672,Ti3Ga
mp-680653,Yb8In3
mp-1694,Yb2Ge
mp-1937,YbCu
mp-1607,YbCu5
mp-567538,YbCu2
mp-11219,LuB2
mp-571495,LuB4
mp-1269,SmS
mp-5598,Sm2SO2
mp-1188656,Nd3Os
mp-569630,NdOs2
mp-1500,BaS
mp-22508,YMn12
mp-1077154,SmCu2
mp-710,SmP
mp-980769,SmCu
mp-227,SmCu5
mp-12670,Ho2SO2
mp-1610,TbS
mp-12668,Tb2SO2
mp-1102,LuN
mp-1949,TiMn2
mp-1202079,Ti21Mn25
mp-1514,UB2
mp-619,UB4
mp-2295,CaNi2
mp-774,CaNi5
mp-193,Zr2Cu
mp-1216441,Zr14Cu51
mp-1188077,Zr7Cu10
mp-12684,LaAl
mp-2694,LaAl2
mp-1206996,La3AlO
mp-20689,Nb3B2
mp-2580,NbB
mp-10255,Nb3B4
mp-1080021,Nb2B3
mp-450,NbB2
mp-23268,NaI
mp-305,TiFe
mp-2605,CaO
mp-21009,EuSe
mp-965,TbB2
mp-568225,TbB4
mp-1187198,SrMg2
mp-1352,ZrN
mp-1014265,Zr2N
mp-2432,CaMg2
mp-1409,TiNi3
mp-1048,TiNi
mp-1808,Ti2Ni
mp-1774,ErB2
mp-2847,ErB4
mp-24237,ScH2
mp-2252,ScB2
mp-19830,ErN
mp-2489,UC
mp-2486,UC2
mp-2625,U2C3
mp-23260,BaI2
mp-29909,Ba4I6O
mp-2384,LaP
mp-1202486,La7Ru3
mp-1104417,La5Ru2
mp-17193,Ca3GeO
mp-568636,TiCr2
mp-31205,Zr3Fe
mp-22447,Zr3P
mp-1190681,ZrFe2
mp-582924,Zr6Fe23
mp-583740,Zr7P4
mp-1080525,FeB
mp-10118,Mn3B4
mp-20318,Mn2B
mp-1915,Fe2B
mp-2567,V3Si
mp-568671,V5Si3
mp-2090,FeCo
mp-601842,Fe9Co7
mp-601848,Fe11Co5
mp-601820,Fe3Co
mp-1214417,BaC6
mp-31214,Ti3P
mp-22600,Sc3P2
mp-1188800,Sc3P
mp-568643,RbC8
mp-28861,CsC8
mp-631,TiC
mp-27919,Ti8C5
mp-10721,Ti2C
mp-1000,BaTe
mp-4547,La2TeO2
mp-1560,LaTe
mp-11649,Ca3SiO
mp-2517,Ca2Si
mp-7084,SrCaSi
mp-12906,Sr3CrN3
mp-2542,BeO
mp-1958,SrTe
mp-542583,EuTe
mp-7822,Sc5Si3
mp-24096,NdH2
mp-1188283,V8N
mp-33090,V2N
mp-1220316,NbW
mp-316,MnV
mp-1187702,VW3
mp-1216231,VW
mp-864984,MnV3
mp-1192350,NbFe2
mp-1221111,NbFe
mp-1185970,Mn3Co
mp-28731,V6C5
mp-20648,V2C
mp-548,NbCr2
mp-1569,Be2C
mp-30811,Ni4W
mp-1216621,TiW
mp-784631,CrNi2
mp-1585,V3Co
mp-542614,VCo3
mp-771,MnAl
mp-12659,Mn2Nb
mp-977426,NbCo3
mp-7250,Nb6Co7
mp-1220522,NbVCo
mp-1219177,Sm2C
mp-569335,Sm2C3
mp-1216546,Tm2C
mp-7171,TmP
mp-1205180,Tm3C4
mp-542830,Mn23C6
mp-20211,Mn3Si
mp-21256,Mn7C3
mp-863690,Ti2MnCo
mp-865537,TiMnCo2
mp-569424,Cr2B
mp-1080664,CrB
mp-15617,Cr5B3
mp-20857,CoB
mp-2091,V3B2
mp-9973,VB
mp-1491,VB2
mp-1206441,V5B6
mp-569270,V3B4
mp-9208,V2B3
mp-9546,Yb2C3
mp-1103975,YbC6
mp-729,Cr3Si
mp-2157,Co3W
mp-171,VNi3
mp-11531,VNi2
mp-7226,V3Ni
mp-1216708,V3Ni2
mp-11501,MnNi3
mp-1208170,TiVP
mp-29241,Ca3SnO
mp-865490,V2CrFe
mp-865678,TiMn2V
mp-1217201,Ti4Mn5V3
mp-1451,NbNi3
mp-1220799,NbNi
mp-1418,FeNi3
mp-2213,FeNi
mp-567415,Nd2B5
mp-1632,NdB4
mp-2538,Y5Si3
mp-259,AlMo3
mp-19713,Sc3In
mp-759,La2Sb
mp-542503,La9(SbO)5
mp-903,ZrCr2
mp-1519,CaTe
mp-16032,Pr2TeO2
mp-5459,Nd2TeO2
mp-4511,La2SO2
mp-2350,LaS
mp-1103990,EuC6
mp-1190061,Eu5Si3
mp-2199,Fe3Si
mp-1800,Nd2C3
mp-1222310,Lu2C
mp-10192,LuP
mp-1203767,Lu3C4
mp-15178,Lu4C7
mp-1216666,TiNbCr4
mp-640095,La3Co
mp-30559,LaCo13
mp-20937,Cr3C2
mp-1196316,Cr7C3
mp-723,Cr23C6
mp-12894,Y2SO2
mp-1095443,ScFe2
mp-22701,ScFeSi
mp-505554,Sc(FeSi)2
mp-4755,Sc3Fe2Si3
mp-3618,Sc2FeSi2
mp-2080,SrBe13
mp-27791,SrBe3O4
mp-1220599,NbVNi
mp-10961,La5Si3
mp-22302,ZrVP
mp-571261,Pu
mp-30428,BaCu
mp-683,Pr2C3
mp-1077063,La2Bi
mp-24153,LaH2
mp-28255,LaHO
mp-865656,TiMn2W
mp-1640,Ho2C
mp-744,HoP
mp-15238,Ho4C5
mp-1202754,Ho3C4
mp-1154,Ho4C7
mp-1038,MgCu2
mp-1216443,V6FeNi
mp-1105563,GdB4
mp-28366,Gd2B5
mp-29621,Ba5Bi3
mp-12671,Er2SO2
mp-23056,Sr2BrN
mp-567744,SrBr2
mp-1208630,SrC6
mp-568662,BaCl2
mp-23063,Ba4Cl6O
mp-12574,Dy2C
mp-2014,DyP
mp-1212812,Dy4C5
mp-1213387,Dy3C4
mp-10126,V5SiB2
mp-1200894,Zr3As
mp-1106011,Nd3Co
mp-1104652,Nd5Co2
mp-356,Nd2Co17
mp-1084826,Nd2Co3
mp-21075,HfC
mp-504812,Hf3P
mp-29941,Sc2C
mp-1219429,Sc2CO
mp-15661,Sc4C3
mp-28733,Sc3C4
mp-1225044,Er2C
mp-1144,ErP
mp-1203719,Er3C4
mp-1212833,Er4C7
mp-20181,Ce2C3
mp-601,PrP
mp-2058,Ni3B
mp-2536,Ni2B
mp-1220374,NbVCr
mp-864953,MnV2Cr
mp-775201,Cr3Fe(PO4)6
mp-1334,Y2C
mp-2795,ZrC
mp-684623,Zr10C9
mp-9459,Y4C5
mp-1200885,Y4C7
mp-1200613,Y3C4
mp-1193531,Ta2Al
mp-567735,Nd5Si3
mp-355,Nd5Si4
mp-9967,NdSi
mp-866141,TiFe2Si
mp-5529,MnFe2Si
mp-2108,Ti5Si3
mp-865652,TiMn2Si
mp-861983,Ti2MnFe
mp-570175,Ce5Si3
mp-555617,Ce10Si8O3
mp-2493,CeN
mp-1227650,BaSr4
mp-13392,NdCu
mp-11852,NdCu2
mp-1140,NdCu5
mp-1216946,TiMnCr
mp-1845,CaBe13
mp-18337,Be3N2
mp-13971,Nd2SeO2
mp-4764,Pr2SeO2
mp-27869,Ba2PCl
mp-864955,Mn2CrCo
mp-28930,KC8
mp-1823,Ti3Al
mp-1953,TiAl
mvc-9921,MgCr2O4
mp-1216850,TiCuNi
mp-1217065,Ti8Cu3Ni
mp-865712,Ti2MnNi
mp-1217247,Ti4CoNi
mp-1278,Zr2Si
mp-1207024,Zr3Si2
mp-893,ZrSi
