material_id,pretty_formula
mp-865879,Li2AgAu
mp-865890,Li2CaIn
mp-865897,Li2AcIn
mp-865912,LiZn2Rh
mp-865913,Li2AcSn
mp-865924,LiZrAu2
mp-865925,LiZrIr2
mp-865933,LiSiIr2
mp-865936,LiSc2Tc
mp-865940,LiThAu2
mp-865959,LiHo2Ru
mp-865964,Li2CaSn
mp-866176,Li2PdAu
mp-866179,Li2NdTl
mp-866181,Li2NdIn
mp-866191,Li2YbSi
mp-866197,Li2PrPb
mp-866200,Li2SmTl
mp-866669,Sr17(Li2Hg3)3
mp-867108,LiDyTl2
mp-867115,LiCd2Rh
mp-867162,LiTm2Rh
mp-867167,LiCa2Tl
mp-867174,SrLi2Pb
mp-867197,LiGaNi2
mp-867198,LiGaPd2
mp-867206,LiCd2Pt
mp-867211,LiCa2In
mp-867223,LiGa2Ni
mp-867235,LiY2Ir
mp-867250,LiZn2Pd
mp-867251,LiZn2Pt
mp-867253,LiZn2Ir
mp-867255,LiZn2Au
mp-867269,LiHo2Os
mp-867272,LiAlCu2
mp-867285,LiTb2Ir
mp-867287,LiInAu2
mp-867474,Li2EuSn
mp-867805,LiCa2Ga
mp-867810,LiYHg2
mp-867812,LiAlNi2
mp-867829,LiVRh2
mp-867902,LiSiRh2
mp-867903,LiLuAu2
mp-867926,LiInPd2
mp-8754,NaLiTe
mp-8756,KLiSe
mp-8804,Li6MoN4
mp-8864,Li(Co3P2)2
mp-9124,LiZnAs
mp-9159,Li4NpO5
mp-9172,Li4TiO4
mp-9244,LiBC
mp-9308,Li4ZrF8
mp-9610,Li2CN2
mp-9615,LiTiS2
mp-9657,LiAsO3
mp-973391,LiSiB6
mp-976726,LiDyO2
mp-976955,Li2RuF6
mp-977380,LiMg2Pd
mp-977393,LiLu2Ru
mp-977399,LiMgPd2
mp-977405,LiLu2Rh
mp-977418,LiMgAu2
mp-977440,LiTiPt2
mp-977563,LiNbIr2
mp-983460,Li2PmGa
mp-9919,LiZnSb
mp-1018135,LiCdAs
mp-1018769,Li3NdSb2
mp-1018770,Li3PrBi2
mp-1018779,Li3PrSb2
mp-1018780,Li3SmBi2
mp-1018783,LiBeB
mp-1025496,LiNbSe2
mp-1029297,LiZr2N3
mp-1029331,LiHf2N3
mp-1029385,Li2SnN2
mp-1029424,LiTi2N3
mp-1029498,Li6CrN4
mp-1029562,Li3InN2
mp-1029592,Li3YN2
mp-1029625,LiTaN2
mp-1029932,LiVN2
mp-1030649,Li6RuN4
mp-10485,BaLiSb
mp-10616,BaLiAs
mp-1078358,LiOsO3
mp-1078460,Li2CuSn2
mp-1078552,Li2H6Pt
mp-1078724,LiAsSe2
mp-1078799,LiNbF6
mp-1079181,LiOsF6
mp-1079607,LiLaSn2
mp-1079885,LiSbS2
mp-1080714,Li2AgSn2
mp-1095099,LiPtF6
mp-1095149,LiLaBi2
mp-1095231,Ba3(LiBi)4
mp-1095274,LiYbAs
mp-1095371,LiYbSb
mp-1095380,LiEuBi
mp-1095586,LiGaH4
mp-10970,LiErO2
mp-1101989,SrLiAs
mp-1104331,Li2Nd2Ge3
mp-1104368,Li2Pr2Ge3
mp-1105932,Li2MgSi
mp-1106082,LiCeSi2
mp-1106100,LiEuGe2
mp-1106183,LiAlS2
mp-11172,LiIrF6
mp-11582,LiGaSe2
mp-11737,Li4SiO4
mp-1176614,LiMnP
mp-1184955,Li2TlCd
mp-1184956,Li2TlHg
mp-1184970,Li2HgBi
mp-1184976,Li2CdAg
mp-1185209,Li2ZnSi
mp-1185233,Li2YIn
mp-1185238,LiTiPd2
mp-1185270,LiNpRh2
mp-1185285,LiAcHg2
mp-1185329,LiAcRh2
mp-1185335,LiEu2Tl
mp-1185354,LiGd2Os
mp-1185358,LiMgCd2
mp-1185368,LiMgIn2
mp-1185376,LiLaTl2
mp-1185381,LiIn2Ni
mp-1185386,LiGdTl2
mp-1185394,LiGd2Ga
mp-1185419,LiSiPt2
mp-1185437,LiThHg2
mp-1185484,LiPmIn2
mp-1188183,LiSmGe2
mp-1188255,LiLaGe2
mp-1188849,LiNdGe2
mp-1190364,Li2SnS3
mp-1190840,Li8Pr7Ge10
mp-1191015,LiNdSn
mp-1191394,Li8Nd7Ge10
mp-1191829,Li2Co12P7
mp-1192210,LiDySn
mp-11944,LiYbGe2
mp-11947,LiAlAg2
mp-1196908,Li(NdGe)4
mp-1197150,Li(PrGe)4
mp-1197580,Li6Ca17Hg9
mp-11977,LiSnAu
mp-1198726,Li(BH)6
mp-1201065,Li15H9N8
mp-1205941,LiTmGe
mp-1206280,Li3YSb2
mp-1206759,LiZrS2
mp-1206881,LiTaS2
mp-1207082,LiMgSb
mp-1207212,LiHfS2
mp-1210778,Li2Sm2Si3
mp-1210780,Li2Pr2Si3
mp-1210884,Li2Ce2Si3
mp-1210931,LiFeCl4
mp-1210940,Li(YGe)4
mp-1211043,LiFeBr4
mp-1211056,LiMoN2
mp-1211088,LiCaP
mp-1211132,Li5OsO6
mp-1211138,Li5Ni9P7
mp-1211146,Li5Ni9As7
mp-1211564,Li(ErGe)4
mp-1211602,Li(LuGe)4
mp-12128,Li2MgIn
mp-1222297,LiTbS2
mp-1222351,LiFeF6
mp-1222370,LiGdS2
mp-1222442,Li5AuO4
mp-1222500,Li3Sn11Pd4
mp-1222572,Li7Cu2N3
mp-1222602,Li2SiAu
mp-1222607,Li2SnPt
mp-1222608,Li2SnPd
mp-1222615,Li2MgSn
mp-1222650,Li2MgAu
mp-1222659,Li2GaAg
mp-1222668,Li2AlGa
mp-1222671,Li2CdIn
mp-1222722,Li(ZrS2)2
mp-1222726,Li(TiTe2)2
mp-1222748,Li2UBr6
mp-1232420,LiMg2Ir
mp-1246834,LiCoN
mp-12580,Li2CdSn
mp-13140,BaLiGe2
mp-13322,LiGeRh2
mp-13396,LiIn2Rh
mp-13474,LiErGe
mp-13725,Li3PO4
mp-13843,Li2TeO4
mp-13915,LiNi2Sn
mp-13916,LiCaSi2
mp-13917,LiCaGe2
mp-13985,Li2PdF6
mp-14210,LiGdGe
mp-14712,Li7PN4
mp-14753,Li7TaN4
mp-15254,Li3AlF6
mp-15551,Sr2LiSi3
mp-15791,LiErS2
mp-15792,LiGdSe2
mp-15795,LiDySe2
mp-15821,LiNdGe
mp-15845,SrLi4N2
mp-15960,Li5AlO4
mp-15999,Li3AuS2
mp-16264,LiCaSb
mp-16349,LiNi2Ge
mp-17491,Ba2LiGe3
mp-18050,Li2MoO4
mp-18988,Li2MnO3
mp-19117,Li4MoO5
mp-19219,Li3VO4
mp-19260,Li2WO4
mp-19340,LiVO2
mp-20150,LiCa2Si3
mp-20234,Li2BPt3
mp-20363,LiGa2Pt
mp-20428,LiCeGe2
mp-20657,Li2BPd3
mp-20698,LiCoAs
mp-22170,Li4PbO4
mp-22526,LiCoO2
mp-23818,BaLiH3
mp-27227,LiAg3O2
mp-27231,Li2TeO3
mp-27403,LiUF5
mp-27419,LiBiF6
mp-27483,Li5TlO4
mp-27797,Li4H4Rh
mp-27920,Li8CoO6
mp-28146,LiGa5O8
mp-28253,LiBiO2
mp-28326,LiGaBr4
mp-28463,LiNb3Cl8
mp-28523,Li2Ta3N5
mp-28567,LiBiF4
mp-28612,Na(LiSi2)3
mp-28613,LiBPt3
mp-28994,KLi2As
mp-29149,Li4NCl
mp-29195,LiPO3
mp-29345,LiGaI3
mp-2935,Li2GeAu
mp-29410,Li2B2S5
mp-29754,SrLiN
mp-30100,Li2B2Se5
mp-30129,Li4TaN3
mp-30254,Ba3(LiSn2)4
mp-30349,Li2AgPb
mp-30381,Li2GaAu
mp-30456,SrLiBi
mp-30477,LiCaSn
mp-30591,Li2CuSn
mp-30763,LiPd2Pb
mp-30816,Li2AlPd
mp-30818,Li2AlPt
mp-30821,LiAl2Rh
mp-31066,LiUN2
mp-31096,Li3AlH6
mp-31168,Li2AlAg
mp-31208,LiIn2Ir
mp-31441,Li2GaIr
mp-31442,Li2InRh
mp-31468,LiCaN
mp-31488,Li3NbO4
mp-3151,Li3TaO4
mp-3161,LiAlSi
mp-3216,Li2ZrN2
mp-3427,LiAlO2
mp-3503,Li6WN4
mp-35759,Li2NiF4
mp-35841,Li2CuGe
mp-3635,LiBO2
mp-3647,LiGaS2
mp-3666,LiTaO3
mp-38280,LiTiO2
mp-3838,Li5ReN4
mp-38487,Li7BiO6
mp-39020,LiTa3N4
mp-3949,K7LiSi8
mp-3980,LiSbF6
mp-4156,Li2ZrO3
mp-4226,LiCrS2
mp-4495,KLiTe
mp-4556,Li2SO4
mp-4558,Li4GeO4
mp-4586,LiAlTe2
mp-4604,Li7VN4
mp-4657,Li5GaO4
mp-4779,Li2B4O7
mp-4804,Li4TeO5
mp-504670,LiCa2Ge3
mp-5127,LiCuO
mp-530177,Li5Mn7O16
mp-530480,Li19(FeAs)20
mp-532413,Li5B7S13
mp-540946,LiReO4
mp-541010,Li2Ni12P7
mp-541365,LiEuH3
mp-5418,Li6Zr2O7
mp-542435,Li3ScN2
mp-5488,LiInO2
mp-5515,Li7MnN4
mp-551675,Li3UO4
mp-554577,Li4P2O7
mp-555112,Li2CrF6
mp-555377,Li4WO5
mp-555874,LiAsS2
mp-556229,Li2MnF5
mp-561396,Li3CrF6
mp-567097,LiCu2Ge
mp-569115,Li2ZnGe
mp-569373,Li8Zn2Ge3
mp-569450,LiB6C
mp-569501,LiCaBi
mp-570213,LiMgBi
mp-570218,LiBeH3
mp-5853,LiSi2N3
mp-605839,Li2B2Rh3
mp-642847,Li4H6Ru
mp-642996,Li4H6Os
mp-643656,Li5H9Pt2
mp-652399,Li(FeGe)6
mp-675069,LiNbO3
mp-675779,Li2Mo3S4
mp-675941,Li7IN2
mp-676361,Li3ErCl6
mp-680450,K2LiSn4
mp-684024,Li2SiN2
mp-685194,Li4Ti5O12
mp-697047,Li3H4Rh
mp-7080,Li5(NiN)3
mp-7117,LiAlSe2
mp-722890,Li3H6Ir
mp-7243,LiSnPd2
mp-733455,Li3H6Rh
mp-7471,Li3AuO3
mp-752936,Li2MnF6
mp-753031,LiCu5F12
mp-753257,LiCuF4
mp-754237,LiTmO2
mp-754605,LiLuO2
mp-755013,Li5TaO5
mp-755094,Li2FeO2
mp-755193,Li2FeF6
mp-758265,LiCu2F6
mp-760255,Li3CuF6
mp-7603,Li2TiF6
mp-760375,Li3VS4
mp-760680,Li2Fe12P7
mp-7608,Li2PdO2
mp-766084,Li7Nb12O24
mp-766823,Li7Ti11O24
mp-767218,Li9(NbS2)14
mp-770632,Li3CrO4
mp-7714,Li4UO5
mp-772085,LiNb10O18
mp-772290,LiAgO
mp-774082,Li(CoO2)2
mp-774155,Li2FeO3
mp-774702,Li3BiO4
mp-7756,SrLiSb
mp-776627,Li3FeF6
mp-7936,LiNbS2
mp-8007,LiUO3
mp-8181,Li2CeN2
mp-8310,Li(NiP)2
mp-8452,NaLiS
mp-8481,LiPrGe
mp-849734,LiVF4
mp-8610,Li8PtO6
mp-861616,LiSc2Ir
mp-861624,LiLaHg2
mp-861629,LiMnPd2
mp-861651,Li2PdPb
mp-861660,LiNdHg2
mp-861666,LiRu2W
mp-861667,LiSbRh2
mp-861736,LiSbPd2
mp-861876,LiAc2Si
mp-861881,LiGeAu2
mp-861886,LiDyHg2
mp-861894,Li2LaSn
mp-861896,LiHg2Pd
mp-861901,LiGaCu2
mp-861903,LiBiRh2
mp-861905,LiBiPd2
mp-861915,LiDy2Ir
mp-861932,LiZnAu2
mp-861947,LiPm2Ga
mp-861954,LiTaRu2
mp-861964,LiLu2Ir
mp-862290,LiFeRh2
mp-862312,LiBePd2
mp-862316,LiBePt2
mp-862318,LiAl2Ni
mp-862335,LiAsRh2
mp-862610,LiHfIr2
mp-862613,LiAc2Ga
mp-862614,LiTm2Ru
mp-862657,LiCuPd2
mp-862667,LiAc2Ge
mp-862673,LiY2Ru
mp-862677,LiHoTl2
mp-862685,LiAc2Ir
mp-862686,LiAc2Ru
mp-862719,LiY2Os
mp-862730,LiGaRh2
mp-862737,LiHgPd2
mp-862746,Sr2LiTl
mp-862842,LiPm2Pt
mp-862927,LiPmHg2
mp-862929,Li2PmAl
mp-862930,Li2PmIn
mp-862934,Li2PmTl
mp-862948,Li2PmPb
mp-863673,LiPm2Rh
mp-863697,LiPm2Si
mp-863727,LiTiRh2
mp-864598,LiMg2Ag
mp-864630,LiMg2Hg
mp-864631,LiNbRh2
mp-864755,LiAcTe2
mp-864759,LiYb2Ir
mp-864763,LiYb2Rh
mp-864769,LiYb2Tl
mp-864772,LiSc2Au
mp-864784,LiSnRh2
mp-864804,LiTbHg2
mp-864930,LiTiIr2
mp-864997,LiSiPd2
mp-865029,LiPaRu2
mp-865175,LiEuTl2
mp-865184,LiScPd2
mp-865228,LiScPt2
mp-865231,LiScTl2
mp-865577,Li2CdAu
mp-865580,Li2DyIn
mp-865581,Li2DyTl
mp-865622,Li2HoIn
mp-865666,Li2TlAg
mp-865713,Li2TlBi
mp-865715,Li2PrTl
mp-865731,Li2HgPd
mp-865734,Li5(Cu2P3)2
mp-865795,LiSc2Ru
mp-865812,LiSmHg2
mp-865863,Li2TlPd
mp-865874,Li2AgHg
mp-865882,Li2SmIn
mp-865892,Li2CaPb
mp-865893,LiZr2Tc
mp-865915,Li2AcPb
mp-865963,LiGaAg2
mp-865965,Li2CaSi
mp-865987,Li2AgPd
mp-866019,LiNdTl2
mp-866058,LiGd2Ru
mp-866150,LiSm2Os
mp-866180,Li2YbPb
mp-866192,Li2YbSn
mp-866193,Li2LaIn
mp-866195,Li2LaTl
mp-866196,Li2PrIn
mp-867111,LiDy2Ru
mp-867119,LiHfPd2
mp-867148,LiHfRh2
mp-867160,LiCd2Au
mp-867170,LiGaPt2
mp-867171,SrLi2Sn
mp-867196,LiCd2Pd
mp-867204,LiCd2Ag
mp-867220,LiTm2Ir
mp-867252,LiZn2Ni
mp-867258,LiZnPd2
mp-867265,LiTm2Os
mp-867293,LiCo2Si
mp-867295,LiCeTl2
mp-867677,LiAgF6
mp-867776,LiDy2Os
mp-867803,LiCa2Cd
mp-867807,LiYTl2
mp-867813,LiLa2Os
mp-867820,LiAlPd2
mp-867834,LiHfPt2
mp-867872,LiCdAg2
mp-867877,LiCdAu2
mp-867913,LiHo2Ir
mp-867924,LiCdPd2
mp-867927,LiVIr2
mp-8751,RbLiS
mp-8892,LiInF4
mp-9143,LiPF6
mp-9144,LiAsF6
mp-9158,LiCuO2
mp-9197,Li3AsO4
mp-9250,RbLiSe
mp-9472,LiAg2Ge
mp-9562,LiBeAs
mp-9607,Li2UO4
mp-975044,Li(SiRh)2
mp-976114,Li2CdHg
mp-976333,Li2AcTl
mp-977542,LiTbTl2
mp-977561,LiTaIr2
mp-983444,LiPmZn2
mp-984635,LiErSn
mp-985583,Li3PS4
mp-9912,Li2CeP2
mp-9915,LiBeP
mp-996959,LiAuO2
mp-996962,LiAgO2
mvc-16742,Li(MnS2)2
