material_id,pretty_formula,FullWindow
mp-2847,ErB4,True
mp-24237,ScH2,True
mp-2252,ScB2,True
mp-19830,ErN,True
mp-2489,UC,True
mp-2486,UC2,True
mp-2625,U2C3,True
mp-23260,BaI2,True
mp-29909,Ba4I6O,True
mp-2384,LaP,True
mp-1202486,La7Ru3,True
mp-1104417,La5Ru2,True
mp-17193,Ca3GeO,True
mp-568636,TiCr2,True
mp-31205,Zr3Fe,True
mp-22447,Zr3P,True
mp-1190681,ZrFe2,True
mp-582924,Zr6Fe23,True
mp-583740,Zr7P4,True
mp-1080525,FeB,True
mp-10118,Mn3B4,True
mp-20318,Mn2B,True
mp-1915,Fe2B,True
mp-2567,V3Si,True
mp-568671,V5Si3,True
mp-2090,FeCo,True
mp-601842,Fe9Co7,True
mp-601848,Fe11Co5,True
mp-601820,Fe3Co,True
mp-1214417,BaC6,True
mp-31214,Ti3P,True
mp-22600,Sc3P2,True
mp-1188800,Sc3P,True
mp-568643,RbC8,True
mp-28861,CsC8,True
mp-631,TiC,True
mp-27919,Ti8C5,True
mp-10721,Ti2C,True
mp-1000,BaTe,True
mp-4547,La2TeO2,True
mp-1560,LaTe,True
mp-11649,Ca3SiO,True
mp-2517,Ca2Si,True
mp-7084,SrCaSi,True
mp-12906,Sr3CrN3,True
mp-2542,BeO,True
mp-1958,SrTe,True
mp-542583,EuTe,True
mp-7822,Sc5Si3,True
mp-24096,NdH2,True
mp-1188283,V8N,True
mp-33090,V2N,True
mp-1220316,NbW,True
mp-316,MnV,True
mp-1187702,VW3,True
mp-1216231,VW,True
mp-864984,MnV3,True
mp-1192350,NbFe2,True
mp-1221111,NbFe,True
mp-1185970,Mn3Co,True
mp-28731,V6C5,True
mp-20648,V2C,True
mp-548,NbCr2,True
mp-1569,Be2C,True
mp-30811,Ni4W,True
mp-1216621,TiW,True
mp-784631,CrNi2,True
mp-1585,V3Co,True
mp-542614,VCo3,True
mp-771,MnAl,True
mp-12659,Mn2Nb,True
mp-977426,NbCo3,True
mp-7250,Nb6Co7,True
mp-1220522,NbVCo,True
mp-1219177,Sm2C,True
mp-569335,Sm2C3,True
mp-1216546,Tm2C,True
mp-7171,TmP,True
mp-1205180,Tm3C4,True
mp-542830,Mn23C6,True
mp-20211,Mn3Si,True
mp-21256,Mn7C3,True
mp-863690,Ti2MnCo,True
mp-865537,TiMnCo2,True
mp-569424,Cr2B,True
mp-1080664,CrB,True
mp-15617,Cr5B3,True
mp-20857,CoB,True
mp-2091,V3B2,True
mp-9973,VB,True
mp-1491,VB2,True
mp-1206441,V5B6,True
mp-569270,V3B4,True
mp-9208,V2B3,True
mp-9546,Yb2C3,True
mp-1103975,YbC6,True
mp-729,Cr3Si,True
mp-2157,Co3W,True
mp-171,VNi3,True
mp-11531,VNi2,True
mp-7226,V3Ni,True
mp-1216708,V3Ni2,True
mp-11501,MnNi3,True
mp-1208170,TiVP,True
mp-29241,Ca3SnO,True
mp-865490,V2CrFe,True
mp-865678,TiMn2V,True
mp-1217201,Ti4Mn5V3,True
mp-1451,NbNi3,True
mp-1220799,NbNi,True
mp-1418,FeNi3,True
mp-2213,FeNi,True
mp-567415,Nd2B5,True
mp-1632,NdB4,True
mp-2538,Y5Si3,True
mp-259,AlMo3,True
mp-19713,Sc3In,True
mp-759,La2Sb,True
mp-542503,La9(SbO)5,True
mp-903,ZrCr2,True
mp-1519,CaTe,True
mp-16032,Pr2TeO2,True
mp-5459,Nd2TeO2,True
mp-4511,La2SO2,True
mp-2350,LaS,True
mp-1103990,EuC6,True
mp-1190061,Eu5Si3,True
mp-2199,Fe3Si,True
mp-1800,Nd2C3,True
mp-1222310,Lu2C,True
mp-10192,LuP,True
mp-1203767,Lu3C4,True
mp-15178,Lu4C7,True
mp-1216666,TiNbCr4,True
mp-640095,La3Co,True
mp-30559,LaCo13,True
mp-20937,Cr3C2,True
mp-1196316,Cr7C3,True
mp-723,Cr23C6,True
mp-12894,Y2SO2,True
mp-1095443,ScFe2,True
mp-22701,ScFeSi,True
mp-505554,Sc(FeSi)2,True
mp-4755,Sc3Fe2Si3,True
mp-3618,Sc2FeSi2,True
mp-2080,SrBe13,True
mp-27791,SrBe3O4,True
mp-1220599,NbVNi,True
mp-10961,La5Si3,True
mp-22302,ZrVP,True
mp-571261,Pu,True
mp-30428,BaCu,True
mp-683,Pr2C3,True
mp-1077063,La2Bi,True
mp-24153,LaH2,True
mp-28255,LaHO,True
mp-865656,TiMn2W,True
mp-1640,Ho2C,True
mp-744,HoP,True
mp-15238,Ho4C5,True
mp-1202754,Ho3C4,True
mp-1154,Ho4C7,True
mp-1038,MgCu2,True
mp-1216443,V6FeNi,True
mp-1105563,GdB4,True
mp-28366,Gd2B5,True
mp-29621,Ba5Bi3,True
mp-12671,Er2SO2,True
mp-23056,Sr2BrN,True
mp-567744,SrBr2,True
mp-1208630,SrC6,True
mp-568662,BaCl2,True
mp-23063,Ba4Cl6O,True
mp-12574,Dy2C,True
mp-2014,DyP,True
mp-1212812,Dy4C5,True
mp-1213387,Dy3C4,True
mp-10126,V5SiB2,True
mp-1200894,Zr3As,True
mp-1106011,Nd3Co,True
mp-1104652,Nd5Co2,True
mp-356,Nd2Co17,True
mp-1084826,Nd2Co3,True
mp-21075,HfC,True
mp-504812,Hf3P,True
mp-29941,Sc2C,True
mp-1219429,Sc2CO,True
mp-15661,Sc4C3,True
mp-28733,Sc3C4,True
mp-1225044,Er2C,True
mp-1144,ErP,True
mp-1203719,Er3C4,True
mp-1212833,Er4C7,True
mp-20181,Ce2C3,True
mp-601,PrP,True
mp-2058,Ni3B,True
mp-2536,Ni2B,True
mp-1220374,NbVCr,True
mp-864953,MnV2Cr,True
mp-775201,Cr3Fe(PO4)6,True
mp-1334,Y2C,True
mp-2795,ZrC,True
mp-684623,Zr10C9,True
mp-9459,Y4C5,True
mp-1200885,Y4C7,True
mp-1200613,Y3C4,True
mp-1193531,Ta2Al,True
mp-567735,Nd5Si3,True
mp-355,Nd5Si4,True
mp-9967,NdSi,True
mp-866141,TiFe2Si,True
mp-5529,MnFe2Si,True
mp-2108,Ti5Si3,True
mp-865652,TiMn2Si,True
mp-861983,Ti2MnFe,True
mp-570175,Ce5Si3,True
mp-555617,Ce10Si8O3,True
mp-2493,CeN,True
mp-1227650,BaSr4,True
mp-13392,NdCu,True
mp-11852,NdCu2,True
mp-1140,NdCu5,True
mp-1216946,TiMnCr,True
mp-1845,CaBe13,True
mp-18337,Be3N2,True
mp-13971,Nd2SeO2,True
mp-4764,Pr2SeO2,True
mp-27869,Ba2PCl,True
mp-864955,Mn2CrCo,True
mp-28930,KC8,True
mp-1823,Ti3Al,True
mp-1953,TiAl,True
mvc-9921,MgCr2O4,True
mp-1216850,TiCuNi,True
mp-1217065,Ti8Cu3Ni,True
mp-865712,Ti2MnNi,True
mp-1217247,Ti4CoNi,True
mp-1278,Zr2Si,True
mp-1207024,Zr3Si2,True
mp-893,ZrSi,True
