material_id,pretty_formula,band_gap,e_above_hull,theoretical,icsd_ids
mp-861944,KNaPrTaO5,3.4550000000000005,0.0,False,[419857]
mp-556438,KNaSmNbO5,3.4945,0.0,False,[420040]
mp-861957,KNaSmTaO5,3.8959,0.0,False,[419858]
mp-560767,KNaTiO3,3.5357999999999996,0.0,False,[47177]
mp-558128,KNd2NbO6,3.6165000000000003,0.0,False,[160451]
mp-18040,KPrF4,7.1314,0.0,False,[281289]
mp-4519,KPrO2,3.6802,0.0,False,"[40266, 15157]"
mp-9349,KRb2ScF6,6.3814,0.01160474899999997,False,[81683]
mp-6500,KRb2ScF6,6.5983,0.0,False,"[81679, 81680]"
mp-9348,KRb2ScF6,6.5168,0.0023288379999995,False,[81681]
mp-8188,KScO2,3.6247,0.0,False,[34958]
mp-17697,KSmF4,7.1568,0.0,False,[20051]
mp-554346,KSr4(BO3)3,4.173,0.0,False,"[171423, 425548, 423814]"
mp-1202753,KTmF4,6.8373,0.0,False,[186999]
mp-8409,KYO2,3.9882,0.0,False,[49650]
mp-2292,La2O3,3.532,0.0,False,"[641600, 184531, 641602, 96201]"
mp-1968,La2O3,3.8443999999999994,0.024227712000000068,False,"[641603, 56166, 151763, 100204, 641599, 160205, 192270, 184524, 24693, 96196, 100205, 154586, 56771]"
mp-4511,La2SO2,3.079699999999999,0.0,False,"[31640, 31614, 260145, 154583, 14280]"
mp-5152,La2SiO5,4.461,0.0,False,"[157892, 109414]"
mp-18051,La2TiO5,3.2855999999999996,0.0,False,"[195207, 261167, 262618, 28277, 247559]"
mp-31415,La3TaO7,3.4544999999999995,0.0,False,"[109059, 55655]"
mp-8111,LaOF,4.256999999999999,0.005854299999999313,False,"[430273, 30622]"
mp-7100,LaOF,4.5752999999999995,0.0,False,"[430270, 76427]"
mp-1019967,LaSi3N5,3.1934999999999993,0.0,False,[130022]
mp-7610,Li2CaSiO4,5.189699999999999,0.0,False,[19023]
mp-1960,Li2O,4.9168,0.0,False,"[57411, 642216, 22402, 173193, 180569, 54368, 642219, 173206, 60431, 173180]"
mp-557142,Li2S,3.1603,0.17537577999999954,False,[91283]
mp-1153,Li2S,3.4112,0.0,False,"[642291, 54396, 657596, 642297, 60432, 657597, 56023]"
mp-1125,Li2S,3.8991,0.055819699999999806,False,"[91282, 91284]"
mp-2931,Li2TiO3,3.0427999999999997,0.0,False,"[261238, 261236, 162215, 15150, 261239]"
mp-4156,Li2ZrO3,3.7502000000000004,0.0,False,"[291154, 94897, 191166, 94895, 94896, 94894, 94893]"
mp-27275,Li3BO3,5.147,0.0,False,[9105]
mp-558294,Li3TaO4,4.5167,0.000533977499999061,False,[30584]
mp-3151,Li3TaO4,4.5395,0.0,False,"[281301, 37126]"
mp-559848,Li4SiO4,4.9533,0.0025965272222165936,False,"[238603, 8222]"
mp-11737,Li4SiO4,4.774100000000001,0.0,False,[98615]
mp-9172,Li4TiO4,4.5591,0.0,False,[75164]
mp-15960,Li5AlO4,4.662000000000001,0.0,False,[42697]
mp-7535,Li5AlO4,4.7971,0.0033837987500007216,False,"[16229, 1037]"
mp-5418,Li6Zr2O7,3.9436,0.0,False,"[73835, 73836, 41321]"
mp-28549,Li8SiO6,4.4497,0.0,False,[65176]
mp-8001,LiAlO2,6.1195,0.01559025687499993,False,[28288]
mp-3427,LiAlO2,4.5899,0.0,False,"[430357, 430358, 430359, 430184, 23815, 30249]"
mp-1138,LiF,8.7164,0.0,False,"[52234, 18012, 53839, 44879, 41409, 62361, 44272, 181799]"
mp-23703,LiH,3.018,0.0,False,"[638265, 638263, 44748, 61751, 173192, 61749, 61754, 61752, 26874, 638266, 173177, 173178, 26873, 157495, 173205, 168789, 61750, 187680, 28557, 61753, 187681, 56066, 53975, 603869]"
mp-23702,LiH2N,3.1435,0.0,False,"[168793, 165467, 182470, 156000, 51679, 10354, 173179, 237203, 182471, 37370, 161017, 168792, 154395]"
mp-1188218,LiH2N,3.9371,0.2773444199999995,False,"[237212, 237214, 237211]"
mp-1427,Lu2O3,4.0233,0.0,False,"[193361, 194467, 428543, 642475, 151762, 40471, 642477, 96211, 33659, 168341]"
mp-24383,Mg(H2N)2,3.0141,0.0,False,"[16222, 157494, 156001]"
mp-3536,MgAl2O4,5.1110999999999995,0.0,False,"[24492, 39162, 24766, 39163, 162259, 182859, 167484, 290115, 39164, 79000, 31375, 185608, 31376, 26845, 56116, 31373, 26846, 52388, 201174, 161055, 86506, 39161, 657031, 40030, 172280, 655149, 157768, 22354]"
mp-5857,MgAl2O4,4.9766,0.0989001192857124,False,"[98037, 161056, 157186]"
mp-1009129,MgO,3.0015000000000005,0.3869352250000002,False,[166273]
mp-549706,MgO,3.2870999999999997,0.07414231999999998,False,"[181461, 236618, 161842, 162607]"
mp-1265,MgO,4.444899999999999,0.0,False,"[52026, 64928, 77821, 642714, 161059, 159373, 170905, 159369, 248385, 236617, 159376, 61325, 159374, 159367, 64930, 157527, 159372, 77759, 642713, 157528, 52275, 642716, 9863, 173132, 157525, 159378, 642712, 157523, 158103, 157524, 95468, 157526, 188324, 159375, 159371, 64929, 44927, 31051, 104844, 41990, 159368, 161607, 173128, 169450, 88058, 60692, 56143, 60492, 159377, 101007, 181456, 29127, 26958, 104845]"
mp-6406,Na2MgSiO4,3.7654,0.0,False,"[15619, 15618]"
mp-6426,Na2MgSiO4,3.7692000000000005,0.0022324503125004114,False,"[84563, 84562]"
mp-4533,Na2SiO3,3.8609999999999998,0.0,False,"[24664, 74640, 15388]"
mp-7500,Na4SiO4,3.2221,0.0,False,"[15500, 62594]"
mp-14726,Na4TiO4,3.3158999999999996,0.0,False,[69621]
mp-28559,Na6Be8O11,3.6159999999999997,0.0,False,[65247]
mp-556168,Na7Al3O8,3.1165000000000003,0.0,False,[26405]
mp-7748,NaAlO2,4.7338000000000005,0.06499021687499962,False,[22216]
mp-9212,NaAlO2,3.8007,0.0,False,[79404]
mp-5088,NaGdO2,3.1174,0.0,False,"[22040, 97542]"
mp-559904,NaLi3SiO4,4.4998000000000005,0.0,False,[202115]
mp-8128,NaNdO2,3.3343999999999996,0.0,False,[31317]
mp-8470,NaPrO2,3.1969000000000003,0.0,False,[61682]
mp-30980,NaYO2,4.133100000000001,0.0,False,[2740]
mp-17891,NaYSiO4,4.2828,0.0,False,"[20161, 30384]"
mp-2763,Nd2O3,3.8337999999999997,0.03809165250000035,False,"[191536, 169442, 96199, 184526, 28180, 645656, 32514, 160208, 645659, 645663, 645658]"
mp-1045,Nd2O3,3.708,0.0,False,"[191535, 645662, 96204, 645664, 645657, 184534]"
mp-17904,Nd2TiO5,3.3137999999999996,0.0,False,"[195209, 262619, 2898, 247560]"
mp-1192039,Nd3TaO7,3.4700999999999995,0.0051485881818198465,False,[55658]
mp-31417,Nd3TaO7,3.4828,0.0,False,"[55659, 55658]"
mp-2063,Pr2O3,3.7756000000000003,0.02559570300000047,False,"[154588, 160207, 184525, 600743, 647302, 61179, 647291, 75481, 96198]"
mp-16705,Pr2O3,3.6593000000000004,0.0,False,"[647301, 184533, 647290, 96203]"
mp-14964,Pr3TaO7,3.4238,0.0,False,[78008]
mp-216,Sc2O3,3.8235,0.0,False,"[202905, 647392, 647398, 184529, 169172, 647397, 24200, 27948, 41264, 26841, 33646, 186676, 26942]"
mp-988,Si3N4,4.244000000000001,0.0,False,"[74740, 187736, 644690, 79798, 644680, 100135, 35568, 170004, 170005, 170002, 35566, 98634, 170006, 23671, 34023, 35570, 98635, 170003, 16818, 170001, 35567, 35571, 35569, 8263]"
mp-2245,Si3N4,4.654700000000001,0.000123861071427811,False,"[239369, 644683, 164618, 34096, 79797, 35564, 90146, 644686, 35565, 26191, 35561, 159207, 92156, 35560, 35562, 35563, 77811, 644682]"
mp-1745,Sm2O3,3.7497000000000003,0.03245480174999926,False,"[34291, 42696, 184527, 261888, 160225, 647449, 202903]"
mp-10733,Sm2O3,3.9600999999999997,0.03953401174999982,False,"[160210, 647455, 77685]"
mp-218,Sm2O3,3.7823,0.0,False,"[96206, 647450, 184535, 41271, 165779, 647461, 40475, 27998, 33650]"
mp-9488,SmOF,4.693,0.0,False,[81948]
mp-17825,Sr2SiO4,4.376799999999999,0.009033851428570827,False,[35667]
mp-18510,Sr2SiO4,4.4698,0.0,False,[36041]
mp-16432,Sr3(BO3)2,4.3938,0.0,False,[93395]
mp-28940,Sr4Nb2O9,3.6475999999999997,0.0,False,[79217]
mp-981,SrF2,6.7528,0.0,False,"[41402, 181245, 248432, 40414, 260881, 168800, 262348, 248431]"
mp-1019258,SrF2,5.9356,0.1739744649999988,False,"[262350, 168801]"
mp-23714,SrH2,3.1308,0.0,False,"[69077, 81426, 163569, 155988]"
mp-2472,SrO,3.2874,0.0,False,"[181061, 181274, 180194, 28904, 248393, 109461, 163625, 105548, 249178, 52276, 187678, 26960]"
mp-2457,Tb2O3,3.9462,0.04026559024999976,False,"[28172, 160227]"
mp-1056,Tb2O3,3.9006,0.0,False,"[33653, 27995, 647494, 184537, 647501, 647509, 40474]"
mp-643,ThO2,4.424999999999999,0.0,False,"[28778, 647528, 647527, 61585, 246706, 105550, 647529, 647530, 647523, 77691, 647525, 61586, 77690, 601173, 647531, 236586, 647524, 53999, 28685]"
mp-1767,Tm2O3,3.9804000000000004,0.0,False,"[647578, 33657, 78582, 184541, 90669, 61270, 647581]"
mp-2652,Y2O3,4.055999999999999,0.0,False,"[193377, 237970, 193375, 193376, 193374, 187274, 41936, 160890, 290965, 86814, 81861, 66242, 85355, 82420, 290963, 16394, 86817, 78581, 186675, 153500, 193042, 181871, 155173, 184530, 185295, 23811, 290961, 26190, 27772, 647653, 181825, 80033, 86815, 77081, 86813, 151761, 66730, 33648, 66243, 41267, 151760, 290960, 192862, 290964]"
mp-558573,Y2O3,3.9604,0.047246894000000594,False,"[181826, 160219, 647650, 192863]"
mp-3637,YOF,4.954,0.0,False,"[184004, 30623, 14282]"
mp-10219,YOF,4.9483999999999995,0.009180334999999928,False,[76426]
mp-1216,YbO,3.4728000000000003,0.0,False,"[77710, 151764]"
