material_id,pretty_formula
mp-27835,K2OsBr6
mp-27889,K(V5S8)2
mp-27915,K2BeO2
mp-27925,KEr2F7
mp-28048,KTlBr4
mp-28075,K2Ti2O5
mp-28085,KAs2F7
mp-28166,K3BrO
mp-28171,K3IO
mp-28247,K2PtI6
mp-28273,K3CuO2
mp-28277,K2PrI5
mp-28302,K4CdP2
mp-28371,K2Zn3O4
mp-28383,KNaS
mp-28419,K2TeSe3
mp-28424,K4P3
mp-28435,KFeCl4
mp-28529,KInBr3
mp-28530,K2Ta15O32
mp-28574,KPbO2
mp-28606,K3AuSe13
mp-28680,KGaBr4
mp-28695,KSiH3
mp-28728,K6Sn3As5
mp-28769,K(SnSe2)2
mp-28776,K2UBr5
mp-28859,K2HgS2
mp-28930,KC8
mp-29055,KSb2
mp-29129,K2Te2O5
mp-29138,KAuSe2
mp-29330,K2H5F7
mp-29331,KH3F4
mp-29334,K2PuCl5
mp-29361,K2U2O7
mp-29373,KAlSb4
mp-29383,KGaSb2
mp-29386,K6Sn2Se7
mp-29402,KGaI4
mp-29484,K4HgAs2
mp-29584,K4BeAs2
mp-29694,KAuBr4
mp-29799,KBiO3
mp-29825,K2Si2O5
mp-30021,K5Sb4
mp-30120,K3BiO4
mp-30149,K6Tl2Sb3
mp-30280,K4(TiTe3)3
mp-30717,KHg2
mp-30718,K5Hg7
mp-30990,K6Si2O7
mp-31045,KAuI3
mp-31097,KAlH4
mp-31104,KBi
mp-31212,K2MgF4
mp-3125,K3Zn2F7
mp-31280,K4P21I
mp-31308,KTaS5
mp-31313,K3PSe4
mp-31360,K2Ta3Cl9
mp-31473,K2Hg7
mp-31484,K4GaAu8
mp-34232,K(AsRh)2
mp-34857,KNO2
mp-3553,KTeAu
mp-3592,KAuS5
mp-37722,KBH4
mp-3919,KBO2
mp-397,KCd13
mp-4026,KCrS2
mp-4066,KGaO2
mp-4126,KUO3
mp-4326,KErS2
mp-4351,K2B2S7
mp-4519,KPrO2
mp-463,KF
mp-4698,K2Ge8O17
mp-4758,K2NbF7
mp-4929,KBF4
mp-504570,K3FeO3
mp-505138,K2PdSe10
mp-5053,KCrF4
mp-505397,K2PuCl6
mp-505495,KP4N7
mp-5079,KSbF4
mp-510713,K3Mn2O8
mp-5116,K6Ge2O7
mp-5158,KNO3
mp-531064,KMo3Br7
mp-531952,KW3Br7
mp-540619,K3SnTe3
mp-540788,K2Mo3O10
mp-540942,KDy2Cl7
mp-541000,K3As11
mp-541353,K2(TcS2)3
mp-541354,K2(TcSe2)3
mp-541379,KSnS4
mp-541684,K3AlP2
mp-541686,K3GaS3
mp-541735,K4Ti3S14
mp-542374,KSn
mp-553896,K3MoF6
mp-553960,K4Fe2O5
mp-554144,K3Mn2F7
mp-554146,K14In4O13
mp-554900,KMnO2
mp-555531,K5Tl3O
mp-556365,KCrF3
mp-557105,K4V2O7
mp-557257,KVF3
mp-557397,K2MnF6
mp-557610,K2MnF4
mp-557724,KBiF6
mp-558482,K17Fe5O16
mp-559464,KFeO2
mp-560331,K2ZrS4
mp-560348,K6Nb4S25
mp-560449,K3Ni2F7
mp-560563,K3(PdO2)2
mp-560976,KNiF3
mp-561290,K2BiF5
mp-5626,K3SbTe3
mp-567524,K3Ga3As4
mp-567545,K(In3Au2)2
mp-567657,K(CuSe)2
mp-568052,K2Ga3
mp-568644,K9InSe7
mp-568847,K4GeSe4
mp-568914,K2WCl6
mp-569132,K3InCl6
mp-569149,K2TeCl6
mp-569408,K(CoAs)2
mp-569570,K8Tl11
mp-569857,K2P3
mp-569940,K3Bi
mp-570936,K(SnAu)3
mp-571453,K2SnCl6
mp-571637,K2Cd2Te3
mp-573891,K2Ag4Se3
mp-574040,K2SnBr6
mp-579637,K2In2Sb3
mp-581963,K4Hf3Te17
mp-582929,K8In11
mp-5860,K2HgO2
mp-5878,KZnF3
mp-605034,K2NiF6
mp-628908,KICl2
mp-640312,K4In3Ge20
mp-640333,K49Tl108
mp-640781,K17In41
mp-641101,K34(Zn4In17)5
mp-647366,KICl4
mp-652663,K2PtS15
mp-667326,K5InO4
mp-669347,KCuF3
mp-675801,KNbCl6
mp-680329,K3As7
mp-680400,K3Ta2S11
mp-680682,K3Ga13
mp-690511,K10Co4O9
mp-6984,K2SiAs2
mp-707337,K3H3Pd
mp-713,KAs
mp-7258,K4SnO4
mp-7289,K2Te3
mp-7421,KZnAs
mp-7438,KZnSb
mp-7441,KP
mp-7494,K2Ag4S3
mp-7505,K2P2Pd
mp-752692,K2SnO2
mp-7534,K2Cd2O3
mp-754158,KNdO2
mp-7571,KNbF6
mp-757494,K(WO3)4
mp-757546,K3Ta8O21
mp-757832,KMn6O12
mp-757850,K4Sb2O5
mp-757862,K4Nb15O24
mp-758970,K3Ti8O17
mp-762088,K2OsO5
mp-7621,KTcO4
mp-7642,K2AgAs
mp-7643,K2AgSb
mp-7667,K2S3
mp-7670,K2Se3
mp-771185,K2Ge2O5
mp-773785,K2TeO4
mp-775539,K11Mn4O16
mp-7824,K2ReF6
mp-784,KZn13
mp-7928,K2PtS2
mp-7979,K2PdF6
mp-7984,KOsF6
mp-8018,K2RhF6
mp-8147,K2As2Pd
mp-8175,KTlO2
mp-8187,K2ZnO2
mp-8188,KScO2
mp-8235,K2SiP2
mp-827,KN3
mp-8409,KYO2
mp-8426,K2Se
mp-8429,K4IrO4
mp-8430,KLiS
mp-8447,K5Ti3F14
mp-8621,K2PtSe2
mp-8623,K2Te2Pt
mp-862794,K2Pu2O5
mp-863710,KAcTe2
mp-866169,KTl2Bi
mp-867362,K2SrIn7
mp-867934,KF3
mp-8700,K2Au3
mp-8704,K3SbSe4
mp-8713,K2MnS2
mp-8724,K2TeO3
mp-8753,K4HgP2
mp-8755,KNaTe
mp-8756,KLiSe
mp-8794,K4UO5
mp-8930,K2GeAs2
mp-8966,K2Sn2Se5
mp-9036,KSmTe2
mp-9200,K3AuO
mp-9263,KErTe2
mp-9268,KSe
mp-9273,K3Sb2Au3
mp-9583,K2ZnF4
mp-9673,K2NiAs2
mp-971,K2O
mp-973267,KTcO3
mp-974482,K4Hf5O12
mp-976190,K3TlAu5
mp-976257,KTi5Se8
mp-976802,KF2
mp-976876,K2PtC2
mp-9781,K3SbS4
mp-9782,KAg3Se2
mp-984107,K3IO5
mp-9872,K4BeP2
mp-9910,K2Pd3S4
mp-997002,KAuO2
mp-998553,KAgBr3
mp-998599,KCaBr3
mp-1002123,KZrS2
mp-1003314,KMn2O4
mp-1003764,K3Mn4O8
mp-1006885,KNdS2
mp-1006888,KYS2
mp-1016190,KMn3O6
mp-1018031,KInO2
mp-1018736,KCdAs
mp-1018737,KMgP
mp-1019105,KMgBi
mp-1025162,K2NpO4
mp-1029347,KPtN
mp-1029418,KSi2N3
mp-1029504,KNbN2
mp-1029584,KSi5N7
mp-1029804,KMnN2
mp-1029815,KMoN2
mp-1029850,K15Cr7N19
mp-1029869,K15Mo7N19
mp-1029938,K3W2N5
mp-1030950,K15W7N19
mp-10408,K2CN2
mp-10434,K2UTe3
mp-10543,K3SbO4
mp-1069706,K2PdSe2
mp-1070151,K(FeS)2
mp-10763,KHgSb
mp-1078005,K(Cu2Sb)2
mp-1079679,K2CdSn
mp-1080221,KMn16O32
mp-1080467,KCd4P3
mp-1080622,KRhF6
mp-1080848,KVN2
mp-1080849,KReN2
mp-1087476,K2Mg5Sn3
mp-1091363,K2TcF6
mp-1095520,KPd2O3
mp-1097014,KSnBr3
mp-1097015,KSnI3
mp-1104242,K(MoSe)3
mp-1104473,KCr5Se8
mp-1111078,K3RuF6
mp-1111080,K3GaF6
mp-1111491,K3FeF6
mp-1114156,K3RhF6
mp-11174,K2IrF6
mp-1120730,K3(CuS)4
mp-1120733,K2SnS3
mp-1147618,K6ZnS4
mp-1147776,K3VSe4
mp-11703,KSbS2
mp-11719,K4ZnP2
mp-11739,KLaTe2
mp-11740,KNdTe2
mp-1180946,K2HgCl4
mp-1182535,K5Cr10F31
mp-1188089,K2Ni3Se4
mp-1190160,K2Se2O7
mp-1192374,K(GeAs)3
mp-1192552,KAsO3
mp-1192824,KNb2Cl11
mp-1193931,K3FeS3
mp-1194266,K3SbS3
mp-1194660,K11Cd2Sb5
mp-1195294,K14ZnGe16
mp-1198419,K2Cd3Se4
mp-1201533,K9FeS7
mp-1202279,KHoF4
mp-1202753,KTmF4
mp-12040,K5FeO4
mp-1205342,KAg3Te2
mp-1205394,K2SbF5
mp-1205548,KSrI3
mp-1205761,K2PdBr6
mp-1206406,K(AsIr)2
mp-1206600,K(AsRu)2
mp-1206920,K(PIr)2
mp-12079,K(CoS)2
mp-1211264,KWCl6
mp-1211270,KYbBr3
mp-1211343,KNdF4
mp-1211377,KSbCl6
mp-1211423,KLu3F10
mp-1211440,K2PbCl6
mp-1211478,KHo3F10
mp-1211516,KSm2Cl7
mp-1211526,KTb2Cl7
mp-1211533,K2YCl5
mp-1211536,K2TmF5
mp-1211540,KY2Cl7
mp-1211547,K2ThO3
mp-1211612,KDy3F10
mp-1211643,KCaCl3
mp-1211654,K3DyF6
mp-1211663,KGd2Cl7
mp-1211665,K3LuF6
mp-1211678,KBeF3
mp-1211682,KNp2F9
mp-1211695,K3ErF6
mp-1211737,K2TbCl5
mp-1211743,KAlSe2
mp-1211757,K4MnO4
mp-1211771,KDy2F7
mp-1211774,K2SmCl5
mp-1211851,KCoF4
mp-1211860,K2NdF5
mp-1211890,K3YCl6
mp-1211922,K(InGa)2
mp-1211949,K3TmCl6
mp-1211957,K2LuF5
mp-1211986,K2Hg3S4
mp-1211990,K7NaGe8
mp-1212010,K2DyF5
mp-1212022,K2HoF5
mp-1212029,K2LaBr5
mp-1212034,K2GdCl5
mp-1212045,K(FeSb3)4
mp-1212084,K2CeI5
mp-1212138,K2CeCl5
mp-1212263,K2EuF5
mp-1212432,K4Te8O23
mp-12171,K6MgO4
mp-12183,KB5O8
mp-1223447,KLaF4
mp-1223510,KBiPb
mp-1223832,K(SiPt)4
mp-1223885,K(ThTe3)2
mp-1223960,K(Nb3S4)2
mp-1224111,K4Zn2Sn21
mp-1224365,KIn7S8
mp-1224669,K16Tl22Pd
mp-1226185,K6InAs3
mp-1232308,K2Zn3Se4
mp-1238839,K(CrS2)2
mp-12414,K(USe3)2
mp-13133,K2TiO3
mp-13230,K3YF6
mp-13743,K3GaO3
mp-13819,KAgF3
mp-13897,K3UF7
mp-14005,KRuO4
mp-14128,K2HfF6
mp-14339,K2Pd3Se4
mp-14434,K3GeS3
mp-14435,K3GeSe3
mp-14439,K5TlO4
mp-14565,K3P6N11
mp-14623,K5CuAs2
mp-14659,KAsSe2
mp-14679,K14Fe4O13
mp-14889,K9Fe2S7
mp-14988,K4SnO3
mp-15408,KGaF4
mp-15415,K2GaAs2
mp-15432,K2Ga2As3
mp-15571,K3AuSe2
mp-15684,K2CuAs
mp-15724,KNa2Sb
mp-15783,KSmS2
mp-17077,K2YF5
mp-17112,K3Ge4Au
mp-17161,K6CdO4
mp-17166,K2B4O7
mp-17228,K2Ni3S4
mp-17283,K3NbSe4
mp-17371,K2ErF5
mp-17538,K3SbSe3
mp-17697,KSmF4
mp-17698,K6CdTe4
mp-17730,K2SnO3
mp-17789,K2RuO4
mp-17965,KGaTe2
mp-17989,K3PS4
mp-18073,K7TaAs4
mp-18101,K2Cd3S4
mp-18138,K2WSe4
mp-18148,K3TaS4
mp-18244,K6MnS4
mp-18347,KAlTe2
mp-18361,K7NbAs4
mp-18378,K3AlTe3
mp-18383,K3NbS4
mp-18449,K2ZrO3
mp-18481,K6MnSe4
mp-18594,K3AsSe3
mp-18664,K4Ta2S11
mp-18761,K3V3O8
mp-18780,K2WO4
mp-18815,KVO3
mp-18914,K2MoO4
mp-19140,K3MnO4
mp-19148,K2Mn2O3
mp-19172,KV3O8
mp-19335,KCr3O8
mp-20076,KCrF6
mp-20420,KGdTe2
mp-20422,KMnP
mp-20528,KCoO2
mp-21639,KTiF4
mp-21741,K2In2As3
mp-21836,K2In12Se19
mp-21949,K4PbO3
mp-21960,K9Fe2Se7
mp-22328,K4PbO4
mp-22934,K2PtCl4
mp-22947,K2ReCl6
mp-22956,K2PdCl4
mp-22963,K2TeBr6
mp-23021,K2ReBr6
mp-23067,K2PdCl6
mp-23392,K4CdCl6
mp-23442,KCdCl3
mp-23471,K2RuCl6
mp-23513,K2PtCl6
mp-23515,K2CoCl4
mp-23526,KClO4
mp-23533,K2OsCl6
mp-23535,K2ZnBr4
mp-23846,KHF2
mp-23956,K2MgH4
mp-24034,K3AlH6
mp-24239,K(BH)6
mp-27138,K2PdBr4
mp-27169,KTa5O13
mp-27207,K2MgCl4
mp-27209,KTlF4
mp-27211,KSb4F13
mp-27241,K2SbCl5
mp-27304,K2MnCl6
mp-27366,KNiCl3
mp-27377,K4Zr5O12
mp-27526,K3InF6
mp-27549,K2AgBi
mp-27674,K5As3O10
mp-27688,K2TeI6
mp-27691,K2PtBr6
mp-27704,K3V5O14
mp-27742,K2CdO2
mp-27755,KAlCl4
mp-27764,K4I2O9
mp-27826,K2MoCl6
mp-27839,K2TiCl6
mp-27999,K5CuSb2
mp-28080,K2SnTe5
mp-28111,K3NO3
mp-28126,K2GeTe4
mp-28158,K4Be3O5
mp-28163,K2PdF4
mp-28202,K3NO4
mp-28263,KH3O2
mp-28270,KCuS
mp-28276,K2PrBr5
mp-28280,K5V3O10
mp-28347,K3Al2As3
mp-28382,K4ZnO3
mp-28428,K3Nb2Se11
mp-28468,KAg5S3
mp-28496,K2UCl5
mp-28501,K2(NbCl3)3
mp-28595,KNaSe
mp-28627,K4Br2O
mp-28634,KI3F16
mp-28696,K3FeO4
mp-28726,KYF4
mp-28737,K2(CuTe)5
mp-28758,KPd2F5
mp-28766,K2TiS3
mp-28774,KSnF3
mp-28778,KScF4
mp-28800,K2Bi8Se13
mp-28825,K3CoO2
mp-28837,K3RhCl6
mp-28980,K3BiSe3
mp-28994,KLi2As
mp-29022,K2GeSe4
mp-29128,K2Te4O9
mp-29144,KTe2F9
mp-29341,K4Au6S5
mp-29374,KGaSb4
mp-29377,K5GaSe4
mp-29379,K3BiTe3
mp-29380,K2Te2As
mp-29388,K2Ge2Se5
mp-2943,KY3F10
mp-29524,K3BiO3
mp-29585,K4CdAs2
mp-29602,K2ZrTe3
mp-29637,K4MnBr6
mp-29692,K2TeS3
mp-29835,K2SnTe3
mp-29877,K2ReH9
mp-29975,K3BS3
mp-30077,K2GaSb2
mp-30197,K3ErCl6
mp-30219,KGaCl4
mp-30298,KAsO2
mp-3042,K2SiF6
mp-30533,KPt2S3
mp-3074,KAgO
mp-30962,K4Ge9O20
mp-30978,KAl2Br7
mp-30988,KBiO2
mp-31001,KSb3O5
mp-31012,K2(NbBr3)3
mp-31030,KHo2F7
mp-31314,K2PSe3
mp-31471,K3PbAu5
mp-31486,K2SnBi
mp-31508,KPb2Br5
mp-34127,K2NaAs
mp-34278,K(WO3)6
mp-3448,KMgF3
mp-3481,KSnAs
mp-3486,KSnSb
mp-3529,K3VS4
mp-3614,KTaO3
mp-3797,K3AsS4
mp-3808,K2UO4
mp-3821,K2PtF6
mp-3949,K7LiSi8
mp-3963,K2CO3
mp-3970,K2TiF6
mp-3975,K2TaF7
mp-3982,KCuO2
mp-4495,KLiTe
mp-4529,K2SO4
mp-4608,KPF6
mp-4648,KTeF5
mp-4757,KReO4
mp-4971,K4Sn3Se8
mp-5039,KPO3
mp-504498,K2CdPb
mp-504555,KU2F9
mp-504636,K2MnO4
mp-504840,K4WO5
mp-505187,K6Pb2O5
mp-505412,KInS2
mp-505700,KInSe2
mp-510366,K6Co2O5
mp-5114,K6HgS4
mp-5185,K2BeF4
mp-5273,KPrTe2
mp-5309,KAuF4
mp-540584,K2PdO2
mp-540914,K3MnO3
mp-541060,K2(ReSe2)3
mp-541141,K3IrCl6
mp-541447,K3(FeS2)2
mp-541638,K2(ReS2)3
mp-541682,K3AlAs2
mp-541687,K3GaSe3
mp-541688,K3GaTe3
mp-541875,K3SnSe3
mp-541878,K2Ge2S5
mp-541997,K3FeSe3
mp-541998,K3(FeSe2)2
mp-542445,K2PaF7
mp-542637,K2B2Se7
mp-542666,K2Cr2O7
mp-5450,K2ZrF6
mp-5455,K6Ti2O7
mp-546552,KCrO2
mp-547792,KSbO3
mp-5525,KAlO2
mp-554461,K(OsO3)2
mp-554996,K5B19O31
mp-555403,K3WF6
mp-555579,K2FeF5
mp-555631,KFeF4
mp-556517,K2PbO2
mp-556546,K2NiF4
mp-556627,K4GeS4
mp-556689,KZrF5
mp-556888,KSbF6
mp-557025,K2SeO4
mp-557753,K3PO4
mp-558046,KMnF3
mp-558116,KMnF4
mp-558603,K2Si4O9
mp-559568,K2Se2O5
mp-559613,K6Se2O9
mp-560692,K4Nb6O17
mp-560869,K3VO4
mp-560997,KVF4
mp-561277,K2PbO3
mp-561377,K4Mn3F12
mp-561424,KAlF4
mp-561973,K(TeO3)2
mp-562102,K2S2O7
mp-5628,K(RuO2)4
mp-567530,KMnCl3
mp-567710,KPr3Te8
mp-567823,KC2N3
mp-568318,KTaTe3
mp-568405,K2NbCl6
mp-569702,KPSe3
mp-569896,K14(Tl7Cd3)3
mp-569952,K2CuCl3
mp-569967,K2PrCl5
mp-570068,K(Sn3Au2)2
mp-570241,K6PdSe20
mp-570411,K12In2Se9
mp-570755,KTaN2
mp-571263,KIn9Co2
mp-571440,K2CuBr3
mp-571461,K4ZnAs2
mp-572510,K3AgO2
mp-573568,K2TcI6
mp-581024,CsK2Sb
mp-582813,K10In5Sb9
mp-583615,K3In2As3
mp-5926,KCaF3
mp-607267,KPb2Cl5
mp-626785,KHO
mp-634676,KHS
mp-639811,KIrO3
mp-642655,K2GdF5
mp-643257,K2H4Pd
mp-643279,K2H6Pt
mp-646920,K5(AsPb)3
mp-653633,K2ZnCl4
mp-654008,K3Cr11S18
mp-669359,KNd3Te8
mp-674338,K16Zr12Se61
mp-676801,K7Th6F31
mp-680301,K3AsO4
mp-680410,K3Nb2S11
mp-680450,K2LiSn4
mp-680480,K6CdPb8
mp-680539,K11(In2Bi3)3
mp-680747,K4(BSe)9
mp-684127,K3(Na13In24)2
mp-695998,K2ZnH4
mp-696983,KGaH4
mp-7077,KAuS
mp-7089,KMgSb
mp-7329,KCeS2
mp-7387,KAgF4
mp-7420,KHgAs
mp-7435,KCuSe
mp-7436,KCuTe
mp-7437,KZnP
mp-7439,K3Cu3P2
mp-7483,KHgF3
mp-752629,K(CoO2)2
mp-753774,KTmO2
mp-754883,KHoO2
mp-755592,K2TbO3
mp-755802,K2MgO2
mp-756510,K4TiO4
mp-7569,KAsF6
mp-757021,KGdO2
mp-757115,KSb5O13
mp-757860,K2W4O13
mp-761779,K9(WO3)20
mp-7657,K3SiTe3
mp-768368,K4I2O
mp-768949,KEuO2
mp-769176,K5YO4
mp-773137,KCaBi
mp-7911,KCuO
mp-7958,KLaO2
mp-7959,KErO2
mp-8013,KRuF6
mp-8065,K2Ti6O13
mp-8116,K(MoS)3
mp-8267,KPS3
mp-8388,K2CuF4
mp-8446,K2CuP
mp-8608,K(Cu2As)2
mp-8624,K2Sn2O3
mp-863707,KNa2Bi
mp-863708,KPuO3
mp-867920,K2Rh2O5
mp-8683,K5As2Au
mp-8716,K2MnSe2
mp-8719,K2MnTe2
mp-8965,K2Sn2S5
mp-9157,K3AlO3
mp-9201,K4Ge2Au7
mp-935811,KNbO3
mp-9486,K2AlF5
mp-9522,K(ThSe3)2
mp-9576,KSbSe2
mp-9628,KCdF3
mp-9664,K3BP2
mp-9672,K2NiP2
mp-9687,K2PAu
mp-9692,K2GeSe3
mp-9693,K2SnSe3
mp-973666,KV5Se8
mp-974267,KH8N3
mp-974713,K2H4Pt
mp-9778,K2AgP
mp-9881,KAuSe
mp-997088,KAgO2
mp-998612,KGeBr3
mp-998613,KGeCl3
mp-998750,KAgCl3
mp-999129,KTbS2
mp-1019775,K2Ge(S2O7)3
mp-1019777,K2La2B2O7
mp-1019789,K3B(SO4)3
mp-1019797,K5B(SO4)4
mp-1019804,KB(SO4)2
mp-1019805,KB(S2O7)2
mp-1019889,KSi2BO6
mp-1079339,K2NaMnF6
mp-1079645,K2CdSnSe4
mp-10973,K2Ga3CuSe6
mp-1104232,K3Ca(PO4)2
mp-1104363,K3ScV2O8
mp-1111110,K2LiScF6
mp-1111126,K2LiLuCl6
mp-1111621,K2NaScCl6
mp-1111658,K2LiTlF6
mp-1111671,K2LiInF6
mp-1111923,K2LiRuF6
mp-1111927,K2LiCrF6
mp-1111928,K2LiAsF6
mp-1111949,K2AlAgF6
mp-1111950,K2AgRhF6
mp-1112229,K2LuCuCl6
mp-1112689,Cs2KTmCl6
mp-1112760,Cs2KLuCl6
mp-1112787,Cs2KCeBr6
mp-1112792,Cs2KAsBr6
