material_id,pretty_formula
mp-1018768,Li3LaBi2
mp-1077063,La2Bi
mp-1014229,Ti2Zn
mp-12894,Y2SO2
mp-865838,LiSiRu2
mp-1196360,Tm2Co17
mp-632,TmCo2
mp-1217007,Tm4Co3
mp-1188469,La5Ge3
mp-11908,Lu5Si3
mp-1247744,BaNa
mp-569025,Ba19Na29Li13
mp-518,Ti5Re24
mp-2179,TiRe
mp-1018125,Ti2Re
mp-1800,Nd2C3
mp-29241,Ca3SnO
mp-865964,Li2CaSn
mp-759,La2Sb
mp-1188779,Nd5Sb3
mp-542503,La9(SbO)5
mp-8405,Li3LaSb2
mp-21009,EuSe
mp-1211143,LiEuP
mp-1103411,Dy2Au
mp-861948,LiPm2Al
mp-862980,PmAl3
mp-862929,Li2PmAl
mp-867816,TaRu3
mp-977390,Ta3Ru
mp-861954,LiTaRu2
mp-1601,TaRu
mp-1218044,Ta3Ru2
mp-2322,YAl2
mp-862555,LiY2Al
mp-568186,YRu2
mp-1207781,Y3Ru
mp-1104898,Y5Ru2
mp-862673,LiY2Ru
mp-865715,Li2PrTl
mp-567750,ScRu2
mp-30867,ScRu
mp-1210377,Sc57Ru13
mp-1194143,Sc11Ru4
mp-865795,LiSc2Ru
mp-1209947,Sc44Ru7
mp-983444,LiPmZn2
mp-1192210,LiDySn
mp-11534,Np
mp-1185329,LiAcRh2
mp-1222617,Li2ZnCu3
mp-1104937,Pr5Ru2
mp-1197932,Pr7Ru3
mp-2665,PrRu2
mp-1105741,Pr3Ru
mp-672286,Eu3Ga2
mp-1227650,BaSr4
mp-862746,Sr2LiTl
mp-13392,NdCu
mp-11852,NdCu2
mp-1140,NdCu5
mp-866179,Li2NdTl
mp-11276,BeRh
mp-864894,Be3Rh
mp-7084,SrCaSi
mp-1845,CaBe13
mp-20587,EuS
mp-20857,CoB
mp-867293,LiCo2Si
mp-2524,NdGa2
mp-1448,NdGa
mp-1203103,Nd3Ga2
mp-2088,CeAl2
mp-1102089,HoRu2
mp-1189938,Ho3Ru
mp-1104820,Ho5Ru2
mp-865959,LiHo2Ru
mp-567219,Li4Ca3(SiN3)2
mp-865933,LiSiIr2
mp-31172,Ca5Ag3
mp-668,PrGa2
mp-11404,PrGa
mp-1104052,Pr9Ga4
mp-669594,Pr5Ga3
mp-1103739,LuRe2
mp-1184479,Gd3In
mp-865483,Li2GdIn
mp-1214417,BaC6
mp-2538,Y5Si3
mp-14208,LiYSi
mp-866192,Li2YbSn
mp-5459,Nd2TeO2
mp-2384,LaP
mp-8407,Li3LaP2
mp-343,PrN
mp-1103990,EuC6
mp-862714,Be3Ir
mp-862377,LiBe2Ir
mp-954,BaB6
mp-866669,Sr17(Li2Hg3)3
mp-253,ScCo2
mp-2212,ScCo
mp-27162,Sc3Co
mp-862930,Li2PmIn
mp-1189033,Tb3Ru
mp-1104420,Tb5Ru2
mp-1101970,TbRu2
mp-3726,Li2GaPt
mp-567412,Y5Sn3
mp-504790,LiYSn
mp-1570,YFe2
mp-1102392,YFe3
mp-11385,YFe5
mp-863697,LiPm2Si
mp-2545,YbHg
mp-1211433,Li6Yb17Hg9
mp-2031,Be2Cu
mp-1185392,LiGd2Al
mp-19923,GdAl2
mp-1078585,GdAl
mp-2529,PrRh2
mp-999305,PrRh
mp-1106086,Pr7Rh3
mp-1104158,Pr3Rh2
mp-866181,Li2NdIn
mp-890,NdIr2
mp-30522,Nd5Ir3
mp-1104605,Nd5Ir2
mp-1189686,Nd3Ir
mp-1095352,LiEuAs
mp-3211,Nd2SO2
mp-940,GdN
mp-570007,SmOs2
mp-1190029,Sm3Os
mp-866150,LiSm2Os
mp-7756,SrLiSb
mp-7961,Sr3SnO
mp-867171,SrLi2Sn
mp-37,Th
mp-13971,Nd2SeO2
mp-30385,Ho2Au
mp-865882,Li2SmIn
mp-11454,Hf2Pd
mp-646926,GdRu2
mp-866058,LiGd2Ru
mp-7283,LaB4
mp-2680,LaB6
mp-12614,Ca2Cu
mp-585949,CaCu
mp-1882,CaCu5
mp-570175,Ce5Si3
mp-2493,CeN
mp-8181,Li2CeN2
mp-1210884,Li2Ce2Si3
mp-4511,La2SO2
mp-2350,LaS
mp-14763,Ca3MnN3
mp-1208170,TiVP
mp-2602,NdAs
mp-8406,Li3NdAs2
mp-2748,CeAs
mp-1101770,TmRu2
mp-1207837,Tm3Ru
mp-1104150,Tm5Ru2
mp-862614,LiTm2Ru
mp-862765,LiGd2Ir
mp-1102508,DyOs2
mp-1189887,Dy3Os
mp-867776,LiDy2Os
mp-1780,ScRh
mp-30863,Sc57Rh13
mp-865793,LiSc2Rh
mp-1185270,LiNpRh2
mp-1328,SrRh2
mp-12670,Ho2SO2
mp-510402,GdS
mp-4805,Gd2SO2
mp-12906,Sr3CrN3
mp-2295,CaNi2
mp-1105997,Ca2Ni7
mp-24096,NdH2
mp-2599,NdN
mp-861666,LiRu2W
mp-862655,Ru3W
mp-862934,Li2PmTl
mp-865868,LiZrRh2
mp-669917,ZrRh
mp-1188413,Zr3Rh
mp-571664,Zr2Rh
mp-546,HoRh2
mp-2163,HoRh
mp-1106336,Ho7Rh3
mp-1200753,Ho3Rh2
mp-1102657,Y2Pt
mp-1025448,YPt
mp-7343,Y3Pt
mp-1095604,ErTc2
mp-1102133,Tm2Pt
mp-1025409,TmPt
mp-1199106,Tm5Pt4
mp-1103633,Sm2Au
mp-1102131,Sr2Pd
mp-1202682,LiCa7(GeH)3
mp-2267,HoB2
mp-569281,HoB4
mp-3838,Li5ReN4
mp-1095642,Eu2Ge
mp-6799,LiCa4(BN2)3
mp-1385,CeZn2
mp-568417,PrAl
mp-1189,PrAl2
mp-999177,SmGa
mp-1195872,Sm3Ga2
mp-1192002,LiHoSn
mp-1101989,SrLiAs
mp-1105563,GdB4
mp-28366,Gd2B5
mp-1188125,Sm3Ru
mp-1104159,Sm5Ru2
mp-1102438,SmRu2
mp-2252,ScB2
mp-19839,LaGa2
mp-672217,La5Ga3
mp-1002133,LaGa
mp-542569,AlRu
mp-1070580,Al3Ru2
mp-10910,Al2Ru
mp-17706,Zr5Ge3
mp-1203324,Zr3Ge
mp-862632,LiCa2Al
mp-861947,LiPm2Ga
mp-983460,Li2PmGa
mp-1495,ErIr2
mp-2713,ErIr
mp-862554,LiEr2Ir
mp-1201760,Er5Ir3
mp-1104397,Yb5Pd2
mp-2547,YbPd
mp-1102354,ThTc2
mp-1095265,LiYbBi
mp-643,ThO2
mp-865716,YbCl2
mp-686129,Li5TiN3
mp-492,TiN
mp-8282,Ti2N
mp-1222441,LiCa2NiN2
